"","time","tweet_id","sentiment_score","location"
"56","Wed Mar 25 06:24:49 +0000 2020",1242698935250169856,0,"Mumbai, India"
"57","Wed Mar 25 06:25:05 +0000 2020",1242699005307400192,0.333333333333333,"Ghaziabad, India"
"58","Wed Mar 25 06:25:07 +0000 2020",1242699010613243904,-0.25,"Guwahati, India"
"59","Wed Mar 25 06:26:33 +0000 2020",1242699374439706624,0,"Shekhar Hospital"
"60","Wed Mar 25 06:26:39 +0000 2020",1242699399089623040,-0.2,"Egmore Nungambakkam, India"
"61","Wed Mar 25 06:26:55 +0000 2020",1242699465036910592,0.526666666666667,"Uttar Pradesh, India"
"62","Wed Mar 25 06:29:11 +0000 2020",1242700035789180928,0.111111111111111,"Motihari, India"
"63","Wed Mar 25 06:29:18 +0000 2020",1242700064859930624,0.1025,"Hyderabad, India"
"64","Wed Mar 25 06:29:22 +0000 2020",1242700082069164032,0,"ESI metro station"
"65","Wed Mar 25 06:29:48 +0000 2020",1242700191636975616,-0.5,"Maharashtra, India"
"66","Wed Mar 25 06:29:52 +0000 2020",1242700206187008000,0.346666666666667,"New Delhi, India"
"67","Wed Mar 25 06:30:03 +0000 2020",1242700253440036864,0.625,"Chittaranjan, India"
"68","Wed Mar 25 06:30:22 +0000 2020",1242700333912129536,0.357142857142857,"New Delhi, India"
"69","Wed Mar 25 06:30:30 +0000 2020",1242700368728883200,0,"Haveli, India"
"70","Wed Mar 25 06:30:31 +0000 2020",1242700370389819392,0.075,"Rajasthan, India"
"71","Wed Mar 25 06:30:32 +0000 2020",1242700374361788416,0,"New Delhi, India"
"72","Wed Mar 25 06:30:38 +0000 2020",1242700401368895488,0.5,"Shimla, India"
"73","Wed Mar 25 06:30:42 +0000 2020",1242700418506846208,-0.8,"Kadi, India"
"74","Wed Mar 25 06:30:52 +0000 2020",1242700457962663936,0.5,"Chidambaram, India"
"75","Wed Mar 25 06:31:06 +0000 2020",1242700519883157504,0,"Orissa, India"
"76","Wed Mar 25 06:31:10 +0000 2020",1242700536752701440,0.6,"Bokaro Steel City, India"
"77","Wed Mar 25 06:31:31 +0000 2020",1242700622807220224,0,"Gurgaon, India"
"78","Wed Mar 25 06:32:25 +0000 2020",1242700849731649536,1,"Haveli, India"
"79","Wed Mar 25 06:32:38 +0000 2020",1242700902219145216,0.2,"New Delhi, India"
"80","Wed Mar 25 06:32:49 +0000 2020",1242700950390751232,-0.4,"Kolkata, India"
"81","Wed Mar 25 06:33:25 +0000 2020",1242701101188743168,0.266666666666667,"Bengaluru South, India"
"82","Wed Mar 25 06:33:26 +0000 2020",1242701105248649216,0.8,"Mancherial-Naspur, India"
"83","Wed Mar 25 06:33:56 +0000 2020",1242701232415715328,0.7,"Lucknow, India"
"84","Wed Mar 25 06:35:11 +0000 2020",1242701546808205312,-0.4,"Nashik, India"
"85","Wed Mar 25 06:35:26 +0000 2020",1242701608946774016,-0.333333333333333,"Uttar Pradesh, India"
"86","Wed Mar 25 06:35:29 +0000 2020",1242701623509389312,-0.125,"Mumbai, India"
"87","Wed Mar 25 06:35:47 +0000 2020",1242701694921818112,0.225,"Noida, India"
"88","Wed Mar 25 06:36:25 +0000 2020",1242701857253982208,0,"Gandhinagar, India"
"89","Wed Mar 25 06:36:41 +0000 2020",1242701923213545472,0.284090909090909,"Jodhpur, India"
"90","Wed Mar 25 06:36:42 +0000 2020",1242701927827341312,0.0833333333333333,"New Delhi, India"
"91","Wed Mar 25 06:36:43 +0000 2020",1242701931958734848,0.136363636363636,"Ambala, India"
"92","Wed Mar 25 06:37:05 +0000 2020",1242702023855714304,0.166666666666667,"Guwahati, India"
"93","Wed Mar 25 06:37:24 +0000 2020",1242702101806866432,0,"New Delhi, India"
"94","Wed Mar 25 06:37:56 +0000 2020",1242702237857492992,-0.0607142857142857,"Brindavan Colony, Pashchim Muzaffarpur"
"95","Wed Mar 25 06:38:19 +0000 2020",1242702332648816640,0.127483164983165,"Mumbai, India"
"96","Wed Mar 25 06:39:01 +0000 2020",1242702511246438400,0.127483164983165,"Mumbai, India"
"97","Wed Mar 25 06:39:29 +0000 2020",1242702629592920064,0.127483164983165,"Mumbai, India"
"98","Wed Mar 25 06:40:15 +0000 2020",1242702823130685440,0.125925925925926,"Mumbai, India"
"99","Wed Mar 25 06:41:08 +0000 2020",1242703042224345088,0,"New Delhi, India"
"100","Wed Mar 25 06:42:46 +0000 2020",1242703455459966976,0.545454545454545,"Ambala, India"
"101","Wed Mar 25 06:43:44 +0000 2020",1242703696468889600,-0.5,"Haveli, India"
"102","Wed Mar 25 06:44:28 +0000 2020",1242703881328451584,-1,"Lucknow"
"103","Wed Mar 25 06:44:45 +0000 2020",1242703953189576704,0.5,"Kalyan Dombivali, India"
"104","Wed Mar 25 06:44:56 +0000 2020",1242704001663033344,0.108333333333333,"Mumbai, India"
"105","Wed Mar 25 06:45:00 +0000 2020",1242704015554560000,-0.4,"Aurangabad, India"
"106","Wed Mar 25 06:45:26 +0000 2020",1242704124925186048,0.35,"Meerut, India"
"107","Wed Mar 25 06:45:31 +0000 2020",1242704148308475904,-0.05,"Mumbai, India"
"108","Wed Mar 25 06:45:33 +0000 2020",1242704155858178048,0.31038961038961,"Mumbai, India"
"109","Wed Mar 25 06:46:21 +0000 2020",1242704356710985728,0.292424242424242,"Bengaluru, India"
"110","Wed Mar 25 06:47:32 +0000 2020",1242704654711939072,0.0386666666666667,"Mohali, India"
"111","Wed Mar 25 06:47:43 +0000 2020",1242704700320841728,0,"Krishananagar, India"
"112","Wed Mar 25 06:48:20 +0000 2020",1242704853907857408,-0.122222222222222,"Bhopal, India"
"113","Wed Mar 25 06:48:59 +0000 2020",1242705019507314688,-0.0777777777777778,"Mumbai, India"
"114","Wed Mar 25 06:49:34 +0000 2020",1242705167411113984,0.166666666666667,"Uttar Pradesh, India"
"115","Wed Mar 25 06:49:57 +0000 2020",1242705263775248384,0.21875,"India"
"116","Wed Mar 25 06:50:19 +0000 2020",1242705354510569472,0.205,"Isnapur, India"
"117","Wed Mar 25 06:50:33 +0000 2020",1242705413503680512,0,"Kalyan Dombivali, India"
"118","Wed Mar 25 06:50:58 +0000 2020",1242705515907395584,0.0333333333333333,"Mumbai, India"
"119","Wed Mar 25 06:51:21 +0000 2020",1242705612657442816,0.175,"Guwahati, India"
"120","Wed Mar 25 06:51:30 +0000 2020",1242705650909507584,0.545454545454545,"Vadagaon Sheri, Haveli"
"121","Wed Mar 25 06:51:41 +0000 2020",1242705699429220352,0.261111111111111,"Bokaro Steel City, India"
"122","Wed Mar 25 06:52:20 +0000 2020",1242705860649816064,0.375,"Haldwani-Kathgodam, India"
"123","Wed Mar 25 06:52:48 +0000 2020",1242705979885699072,0.0333333333333333,"India"
"124","Wed Mar 25 06:54:49 +0000 2020",1242706488558157824,0,"New Delhi, India"
"125","Wed Mar 25 06:55:25 +0000 2020",1242706639439855616,-0.108333333333333,"Pune, India"
"126","Wed Mar 25 06:55:50 +0000 2020",1242706742414209024,0.7,"Navsari, India"
"127","Wed Mar 25 06:56:31 +0000 2020",1242706914565210112,0.2,"Hyderabad, India"
"128","Wed Mar 25 06:56:32 +0000 2020",1242706918134525952,0.653571428571428,"Haryana, India"
"129","Wed Mar 25 06:56:33 +0000 2020",1242706921833910272,-0.144444444444444,"Nagpur, India"
"130","Wed Mar 25 06:56:45 +0000 2020",1242706972861820928,0,"Faridabad, India"
"131","Wed Mar 25 06:56:51 +0000 2020",1242706996631126016,0,"Madurai South, India"
"132","Wed Mar 25 06:57:37 +0000 2020",1242707191112429568,-0.0625,"Cuttack, India"
"133","Wed Mar 25 06:58:37 +0000 2020",1242707442661609472,-0.65,"Udaipur, India"
"134","Wed Mar 25 06:58:55 +0000 2020",1242707516850614272,0.075,"Gonda, India"
"135","Wed Mar 25 07:00:03 +0000 2020",1242707803585646592,-0.0625,"Kashipur City"
"136","Wed Mar 25 07:00:19 +0000 2020",1242707869449027584,0.1,"Bengaluru South, India"
"137","Wed Mar 25 07:00:45 +0000 2020",1242707978878218240,0.333333333333333,"Thane, India"
"138","Wed Mar 25 07:00:58 +0000 2020",1242708035547459584,0,"New Delhi, India"
"139","Wed Mar 25 07:01:25 +0000 2020",1242708145748578304,0.03125,"Greater Faridabad, India"
"140","Wed Mar 25 07:01:27 +0000 2020",1242708155781410816,0,"Tezpur Rural, India"
"141","Wed Mar 25 07:01:29 +0000 2020",1242708165923237888,0.311111111111111,"Mumbai, India"
"142","Wed Mar 25 07:02:00 +0000 2020",1242708295715966976,0.0666666666666667,"Kolkata, India"
"143","Wed Mar 25 07:02:20 +0000 2020",1242708378129850368,-0.64,"Mahasamund, India"
"144","Wed Mar 25 07:04:01 +0000 2020",1242708800509038592,0.0666666666666667,"Maharashtra, India"
"145","Wed Mar 25 07:04:13 +0000 2020",1242708852308611072,0,"Lucknow, India"
"146","Wed Mar 25 07:04:27 +0000 2020",1242708910542331904,0,"New Delhi, India"
"147","Wed Mar 25 07:05:01 +0000 2020",1242709052473217024,-0.4,"New Delhi, India"
"148","Wed Mar 25 07:05:44 +0000 2020",1.242709232908e+18,0.5,"Motihari, India"
"149","Wed Mar 25 07:05:48 +0000 2020",1242709252185047040,0.113636363636364,"Rajkot, India"
"150","Wed Mar 25 07:06:36 +0000 2020",1242709451208921088,-0.1125,"Lucknow, India"
"151","Wed Mar 25 07:06:54 +0000 2020",1242709527243317248,0,"New Delhi, India"
"152","Wed Mar 25 07:08:16 +0000 2020",1242709869792301056,-0.0333333333333333,"New Delhi, India"
"153","Wed Mar 25 07:08:23 +0000 2020",1242709901283123200,-0.125,"Ahmadabad City, India"
"154","Wed Mar 25 07:08:37 +0000 2020",1242709961848893440,0.409090909090909,"Faridabad, India"
"155","Wed Mar 25 07:09:04 +0000 2020",1242710071441645568,0,"Ahmadabad City, India"
"156","Wed Mar 25 07:09:43 +0000 2020",1242710236382687232,-0.416666666666667,"Yavatmal, India"
"157","Wed Mar 25 07:09:58 +0000 2020",1242710299762778112,-0.1125,"Lucknow, India"
"158","Wed Mar 25 07:10:20 +0000 2020",1242710393648078848,0.13,"Rajendra Nagar, India"
"159","Wed Mar 25 07:10:58 +0000 2020",1242710552670920704,0.78125,"Kanayannur, India"
"160","Wed Mar 25 07:10:59 +0000 2020",1242710557402128384,-0.0333333333333333,"Morbi, India"
"161","Wed Mar 25 07:11:01 +0000 2020",1242710563290931200,0.0985277777777778,"Gurgaon, India"
"162","Wed Mar 25 07:11:01 +0000 2020",1242710564750520320,0,"Bulandshahr, India"
"163","Wed Mar 25 07:11:55 +0000 2020",1242710792140554240,-0.6,"Noida, India"
"164","Wed Mar 25 07:12:27 +0000 2020",1242710926291337216,0,"Lucknow, India"
"165","Wed Mar 25 07:12:34 +0000 2020",1242710952593756160,0.166666666666667,"New Delhi, India"
"166","Wed Mar 25 07:12:45 +0000 2020",1242710999632773120,0.6,"Hyderabad, India"
"167","Wed Mar 25 07:12:55 +0000 2020",1242711040061628416,-0.246006944444444,"Navsari, India"
"168","Wed Mar 25 07:13:03 +0000 2020",1242711075998461952,0,"Sholinganallur, India"
"169","Wed Mar 25 07:13:14 +0000 2020",1242711121926033408,0.0431818181818182,"Barra, Kanpur"
"170","Wed Mar 25 07:14:39 +0000 2020",1242711477389152256,0.6,"Hyderabad, India"
"171","Wed Mar 25 07:15:09 +0000 2020",1242711605319593984,-0.8,"Tiruchirapalli, India"
"172","Wed Mar 25 07:15:44 +0000 2020",1242711752422207488,0.154343434343434,"New Delhi, India"
"173","Wed Mar 25 07:15:47 +0000 2020",1242711764925468672,0.1,"Hyderabad, India"
"174","Wed Mar 25 07:15:49 +0000 2020",1242711772743647232,0,"Mumbai, India"
"175","Wed Mar 25 07:16:05 +0000 2020",1242711837398847488,-0.1875,"Hayathnagar, India"
"176","Wed Mar 25 07:16:33 +0000 2020",1242711954612862976,-0.1,"Rajkot, India"
"177","Wed Mar 25 07:17:08 +0000 2020",1242712102185230336,0.4,"Mumbai, India"
"178","Wed Mar 25 07:17:43 +0000 2020",1242712250768445440,0.268181818181818,"Sriperumbudur, India"
"179","Wed Mar 25 07:17:58 +0000 2020",1242712314047893504,0.2,"Ghaziabad, India"
"180","Wed Mar 25 07:18:00 +0000 2020",1242712321304100864,0.65,"Adoni, India"
"181","Wed Mar 25 07:18:13 +0000 2020",1242712377432272896,0,"Surat, India"
"182","Wed Mar 25 07:20:43 +0000 2020",1242713002849124352,0,"Mumbai, India"
"183","Wed Mar 25 07:20:55 +0000 2020",1242713056624259072,0.366666666666667,"New Delhi, India"
"184","Wed Mar 25 07:22:59 +0000 2020",1242713575971422208,0,"Gurgaon, India"
"185","Wed Mar 25 07:23:24 +0000 2020",1242713679587676160,0.0555555555555556,"Ghatkeser"
"186","Wed Mar 25 07:23:27 +0000 2020",1242713694716309504,-0.208333333333333,"Mumbai, India"
"187","Wed Mar 25 07:24:01 +0000 2020",1242713835426856960,0.0625,"Rajendra Nagar, India"
"188","Wed Mar 25 07:24:23 +0000 2020",1242713926216761344,0,"Bilaspur, India"
"189","Wed Mar 25 07:24:43 +0000 2020",1242714011931566080,0.5,"Trivandrum, India"
"190","Wed Mar 25 07:24:48 +0000 2020",1242714031581847552,0,"Thane, India"
"191","Wed Mar 25 07:25:06 +0000 2020",1242714108908068864,0.1,"Bengaluru South, India"
"192","Wed Mar 25 07:25:15 +0000 2020",1242714147730538496,0.1,"Patna, India"
"193","Wed Mar 25 07:25:19 +0000 2020",1242714164105220096,0,"New Delhi, India"
"194","Wed Mar 25 07:25:33 +0000 2020",1242714220564635648,0.5,"Mysore, India"
"195","Wed Mar 25 07:25:51 +0000 2020",1242714296255160320,0,"Kanthi, India"
"196","Wed Mar 25 07:26:18 +0000 2020",1242714409358655488,0.0444444444444445,"Baleshwar, India"
"197","Wed Mar 25 07:26:28 +0000 2020",1242714450387447808,0.075,"Daskroi, India"
"198","Wed Mar 25 07:26:33 +0000 2020",1242714474613600256,0.166666666666667,"Kharsia, India"
"199","Wed Mar 25 07:27:48 +0000 2020",1242714786627858432,0.5,"Indore, India"
"200","Wed Mar 25 07:28:01 +0000 2020",1242714842743500800,0.2125,"Noida, India"
"201","Wed Mar 25 07:28:12 +0000 2020",1242714887517683712,0.3,"Bhubaneshwar, India"
"202","Wed Mar 25 07:28:31 +0000 2020",1242714967570145280,0,"Rajendra Nagar, India"
"203","Wed Mar 25 07:29:16 +0000 2020",1242715155861057536,0.000606060606060604,"Unnao Urban, India"
"204","Wed Mar 25 07:30:18 +0000 2020",1242715417140813824,-0.05,"New Delhi, India"
"205","Wed Mar 25 07:30:43 +0000 2020",1242715523093164032,0.5,"Panaji, India"
"206","Wed Mar 25 07:31:06 +0000 2020",1242715616751923200,0.25,"Kharsia, India"
"207","Wed Mar 25 07:31:12 +0000 2020",1242715641078923264,0.8,"Sanand, India"
"208","Wed Mar 25 07:31:23 +0000 2020",1242715689464385536,0,"Mylapore Tiruvallike, India"
"209","Wed Mar 25 07:31:45 +0000 2020",1242715780048805888,0.309090909090909,"Mumbai, India"
"210","Wed Mar 25 07:31:48 +0000 2020",1242715795991359488,-0.1125,"Lucknow, India"
"211","Wed Mar 25 07:32:03 +0000 2020",1242715856347353088,0.111666666666667,"Nashik, India"
"212","Wed Mar 25 07:32:03 +0000 2020",1242715856896790528,0.306666666666667,"Mumbai, India"
"213","Wed Mar 25 07:32:35 +0000 2020",1.242715992721e+18,-0.1125,"Lucknow, India"
"214","Wed Mar 25 07:33:52 +0000 2020",1242716314998837248,0.441666666666667,"Mumbai, India"
"215","Wed Mar 25 07:34:00 +0000 2020",1242716349446516736,0.8,"Varanasi, India"
"216","Wed Mar 25 07:34:24 +0000 2020",1242716449568768000,0.25,"Uran, India"
"217","Wed Mar 25 07:34:45 +0000 2020",1242716535199641600,0.0835606060606061,"Mumbai, India"
"218","Wed Mar 25 07:34:45 +0000 2020",1242716538311860224,0.164583333333333,"Gurgaon, India"
"219","Wed Mar 25 07:34:51 +0000 2020",1242716559530811392,0.126666666666667,"Nashik, India"
"220","Wed Mar 25 07:35:26 +0000 2020",1242716709682733056,0.05,"Nagpur, India"
"221","Wed Mar 25 07:35:32 +0000 2020",1242716731950456832,-0.125,"Faizabad, India"
"222","Wed Mar 25 07:35:48 +0000 2020",1242716799931568128,0,"Bidhan Nagar, India"
"223","Wed Mar 25 07:36:12 +0000 2020",1242716903300190208,-0.05625,"Kolkata, India"
"224","Wed Mar 25 07:36:23 +0000 2020",1242716947617165312,0.0958333333333333,"Hayathnagar, India"
"225","Wed Mar 25 07:36:24 +0000 2020",1242716951077584896,-0.0777777777777778,"Kolkata, India"
"226","Wed Mar 25 07:36:34 +0000 2020",1242716995604353024,0.133333333333333,"Hayathnagar, India"
"227","Wed Mar 25 07:36:42 +0000 2020",1242717027162152960,0.111111111111111,"Homnabad, India"
"228","Wed Mar 25 07:36:44 +0000 2020",1242717033801773056,0.0166666666666667,"New Delhi, India"
"229","Wed Mar 25 07:36:45 +0000 2020",1242717038499360768,-0.6,"Bhopal, India"
"230","Wed Mar 25 07:37:17 +0000 2020",1242717175846064128,-0.00442176870748298,"Mumbai, India"
"231","Wed Mar 25 07:38:21 +0000 2020",1242717442926735360,0,"Mumbai, India"
"232","Wed Mar 25 07:38:45 +0000 2020",1242717541157367808,0.6,"Baleshwar, India"
"233","Wed Mar 25 07:38:51 +0000 2020",1242717568785354752,-0.6,"Phalodi, India"
"234","Wed Mar 25 07:39:13 +0000 2020",1242717660900519936,0,"Hayathnagar, India"
"235","Wed Mar 25 07:39:41 +0000 2020",1242717777367973888,0.34,"Kolkata, India"
"236","Wed Mar 25 07:39:56 +0000 2020",1242717842681655296,-0.101388888888889,"Tamil Nadu, India"
"237","Wed Mar 25 07:41:11 +0000 2020",1242718155945861120,0.7,"Basheerganj"
"238","Wed Mar 25 07:41:51 +0000 2020",1242718323516641280,-0.36,"Mumbai, India"
"239","Wed Mar 25 07:43:12 +0000 2020",1242718661242224640,0.11996632996633,"Mumbai, India"
"240","Wed Mar 25 07:45:17 +0000 2020",1242719186859646976,0,"Chandigarh, India"
"241","Wed Mar 25 07:45:21 +0000 2020",1242719205868388352,0.133333333333333,"Gurgaon, India"
"242","Wed Mar 25 07:46:33 +0000 2020",1242719506125840384,-0.075,"Sangli, India"
"243","Wed Mar 25 07:46:36 +0000 2020",1242719520076099584,0,"New Delhi, India"
"244","Wed Mar 25 07:46:57 +0000 2020",1242719608336830464,0,"New Delhi, India"
"245","Wed Mar 25 07:47:13 +0000 2020",1242719672295882752,0,"Aligarh, India"
"246","Wed Mar 25 07:48:11 +0000 2020",1242719917155037184,-0.3,"Haveli, India"
"247","Wed Mar 25 07:48:28 +0000 2020",1242719989133479936,-0.225,"Ahmadabad City, India"
"248","Wed Mar 25 07:49:19 +0000 2020",1242720201075871744,0.5,"Vododara, India"
"249","Wed Mar 25 07:49:45 +0000 2020",1242720311767789568,-0.326666666666667,"Phulpur, India"
"250","Wed Mar 25 07:49:48 +0000 2020",1242720325814476800,0.392857142857143,"Haveli, India"
"251","Wed Mar 25 07:50:00 +0000 2020",1242720374577455104,-0.15,"Mumbai, India"
"252","Wed Mar 25 07:50:09 +0000 2020",1242720412183588864,0,"Ranchi, India"
"253","Wed Mar 25 07:50:20 +0000 2020",1242720456328859648,0.0872727272727273,"Himachal Pradesh, India"
"254","Wed Mar 25 07:50:44 +0000 2020",1242720558514651136,0,"India"
"255","Wed Mar 25 07:51:31 +0000 2020",1242720754468184064,0.4,"Goa, India"
"256","Wed Mar 25 07:52:22 +0000 2020",1242720971082985472,0,"Jodhpur, India"
"257","Wed Mar 25 07:52:24 +0000 2020",1242720979895250944,0.35952380952381,"Raipur, India"
"258","Wed Mar 25 07:55:36 +0000 2020",1242721784849448960,0.2,"Ghaziabad, India"
"259","Wed Mar 25 07:55:41 +0000 2020",1242721802465480704,0.8,"Kanpur, India"
"260","Wed Mar 25 07:57:28 +0000 2020",1242722251943755776,0.5,"Ranchi, India"
"261","Wed Mar 25 07:57:42 +0000 2020",1242722310638858240,0.104,"Noida, India"
"262","Wed Mar 25 07:58:05 +0000 2020",1242722410522165248,0.4,"New Delhi, India"
"263","Wed Mar 25 07:58:16 +0000 2020",1242722454847406080,0,"Ahmadabad City, India"
"264","Wed Mar 25 07:58:46 +0000 2020",1242722579325976576,0.25,"India"
"265","Wed Mar 25 07:58:50 +0000 2020",1242722595234971648,0.157407407407407,"New Delhi, India"
"266","Wed Mar 25 07:59:05 +0000 2020",1.242722661593e+18,0.2,"Udaipur, India"
"267","Wed Mar 25 07:59:24 +0000 2020",1242722738051010560,0,"Bengaluru, India"
"268","Wed Mar 25 07:59:29 +0000 2020",1242722758821281792,0,"Coimbatore, India"
"269","Wed Mar 25 08:00:35 +0000 2020",1242723037595627520,0,"Arunachal Pradesh, India"
"270","Wed Mar 25 08:00:46 +0000 2020",1242723085289025536,0.0583333333333333,"Mangalore, India"
"271","Wed Mar 25 08:01:08 +0000 2020",1242723174262824960,0,"Sholinganallur, India"
"272","Wed Mar 25 08:01:10 +0000 2020",1242723184106852352,0.1,"Kundrathur, India"
"273","Wed Mar 25 08:02:15 +0000 2020",1242723455864168448,0,"Guntur, India"
"274","Wed Mar 25 08:02:40 +0000 2020",1242723562626019328,0.65,"India"
"275","Wed Mar 25 08:04:30 +0000 2020",1242724021243961344,0,"Maharashtra, India"
"276","Wed Mar 25 08:07:09 +0000 2020",1242724690478546944,0,"Arunachal Pradesh, India"
"277","Wed Mar 25 08:07:25 +0000 2020",1242724758254309376,0,"Kolkata, India"
"278","Wed Mar 25 08:07:25 +0000 2020",1242724759193792512,0.166666666666667,"Mumbai, India"
"279","Wed Mar 25 08:07:55 +0000 2020",1242724883705942016,0,"Mumbai, India"
"280","Wed Mar 25 08:08:43 +0000 2020",1242725082918612992,0.392857142857143,"ktr colony"
"281","Wed Mar 25 08:08:46 +0000 2020",1242725099075072000,0,"Kanpur, India"
"282","Wed Mar 25 08:08:49 +0000 2020",1242725107673464832,0.8,"ktr colony"
"283","Wed Mar 25 08:08:50 +0000 2020",1242725112165457920,0.5,"Motihari, India"
"284","Wed Mar 25 08:09:08 +0000 2020",1242725187952332800,0.392857142857143,"Rajendra Nagar, India"
"285","Wed Mar 25 08:09:23 +0000 2020",1242725251177279488,0,"Kanpur, India"
"286","Wed Mar 25 08:10:31 +0000 2020",1242725538722123776,0.4,"Gora Bazar, India"
