Wed Mar 25 06:02:40 +0000 2020,1242693364098580481,-0.14444444444444446,"New Delhi, India"
Wed Mar 25 06:02:50 +0000 2020,1242693402971406342,-0.25,"Bihar, India"
Wed Mar 25 06:03:31 +0000 2020,1242693578817597442,0,"Mumbai, India"
Wed Mar 25 06:03:39 +0000 2020,1242693609725575168,0.008333333333333331,"Ghaziabad, India"
Wed Mar 25 06:03:56 +0000 2020,1242693680143544325,-0.1,"Narayanpet, India"
Wed Mar 25 06:04:11 +0000 2020,1242693745755262977,0,"Bhopal, India"
Wed Mar 25 06:04:57 +0000 2020,1242693938533691392,0.41666666666666663,"Mumbai, India"
Wed Mar 25 06:04:57 +0000 2020,1242693939578023936,0.25,"New Delhi, India"
Wed Mar 25 06:05:05 +0000 2020,1242693972775956480,0.5,"Bengaluru, India"
Wed Mar 25 06:05:46 +0000 2020,1242694142242652160,0.033333333333333326,"Maharashtra, India"
Wed Mar 25 06:05:56 +0000 2020,1242694186089893888,0,"Madhya Pradesh, India"
Wed Mar 25 06:09:45 +0000 2020,1242695145750843392,0.8,"Anantapur, India"
Wed Mar 25 06:10:35 +0000 2020,1242695356560752640,0.22142857142857142,"Taranagar, India"
Wed Mar 25 06:10:42 +0000 2020,1242695384163442689,0.5499999999999999,"Lucknow, India"
Wed Mar 25 06:10:58 +0000 2020,1242695451666599937,-0.025,Dadra and Nagar Haveli
Wed Mar 25 06:11:16 +0000 2020,1242695527981957120,-0.05,"Bengaluru, India"
Wed Mar 25 06:11:20 +0000 2020,1242695543765123072,-0.2,"Ghaziabad, India"
Wed Mar 25 06:11:33 +0000 2020,1242695600199462913,0.25,"Goa, India"
Wed Mar 25 06:11:36 +0000 2020,1242695611247280129,0,"Rajendra Nagar, India"
Wed Mar 25 06:11:42 +0000 2020,1242695635372998656,0.1,"Dibrugarh, India"
Wed Mar 25 06:11:55 +0000 2020,1242695689483759616,0,"Kanpur, India"
Wed Mar 25 06:12:34 +0000 2020,1242695852923076608,0.15000000000000002,"Mumbai, India"
Wed Mar 25 06:12:34 +0000 2020,1242695854307172352,0.4681818181818182,India
Wed Mar 25 06:12:34 +0000 2020,1242695855326392320,0.3333333333333333,"New Delhi, India"
Wed Mar 25 06:12:35 +0000 2020,1242695857171910656,0.625,"Uttar Pradesh, India"
Wed Mar 25 06:12:38 +0000 2020,1242695871260758016,0.3333333333333333,"Mumbai, India"
Wed Mar 25 06:12:43 +0000 2020,1242695890621444096,-0.1,"Dhanbad, India"
Wed Mar 25 06:12:47 +0000 2020,1242695910724780032,0.25,"Punjab, India"
Wed Mar 25 06:13:29 +0000 2020,1242696085396541440,0,"Greater Noida, India"
Wed Mar 25 06:13:35 +0000 2020,1242696110159822850,0.35,"New Delhi, India"
Wed Mar 25 06:14:10 +0000 2020,1242696256398462976,0.6000000000000001,"New Delhi, India"
