"","time","tweet_id","sentiment_score","location","latitude","longitude","place_rank"
"40","Fri May 01 04:49:49 +0000 2020",1256083382120808448,0.298333333333333,"Patan,gujarat",23.77405735,71.6837346566873,"10"
"41","Fri May 01 04:49:59 +0000 2020",1256083423174594560,0.14375,"Mumbai, India",19.0759899,72.8773928,"16"
"42","Fri May 01 04:50:27 +0000 2020",1256083541944700928,0,"Kolkata, India",22.5414185,88.3576912438887,"12"
"43","Fri May 01 04:50:36 +0000 2020",1256083579504754688,0,"Dehradun, India",30.3255646,78.0436813,"16"
"44","Fri May 01 04:50:41 +0000 2020",1256083598324764672,0.566666666666667,"Madhya Pradesh, India",23.8143419,77.5340719,"8"
"46","Fri May 01 04:51:51 +0000 2020",1256083894022987776,0,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"48","Fri May 01 04:52:17 +0000 2020",1256084000780804096,0,"Tamil Nadu, India",10.9094334,78.3665347,"8"
"50","Fri May 01 04:52:35 +0000 2020",1256084078819860480,0,"New Delhi, India",28.6138954,77.2090057,"10"
"51","Fri May 01 04:52:38 +0000 2020",1256084089607725056,0.583333333333333,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"53","Fri May 01 04:52:54 +0000 2020",1256084157387534336,0.2,"Bengaluru, India",12.9791198,77.5912997,"16"
"54","Fri May 01 04:53:16 +0000 2020",1256084247925972992,0.316666666666667,"Daskroi, India",22.95840725,72.7185242951541,"12"
"55","Fri May 01 04:53:25 +0000 2020",1256084287495057408,0,"Surat, India",21.1864607,72.8081281,"16"
"56","Fri May 01 04:53:43 +0000 2020",1256084363504242688,0.5,"Gujarat, India",22.3850008,71.7452633,"8"
"57","Fri May 01 04:54:13 +0000 2020",1256084487235964928,0.5,"Jalandhar, India",31.29201065,75.5680577225391,"10"
"58","Fri May 01 04:54:49 +0000 2020",1256084637840846848,0.125,"Mumbai, India",19.0759899,72.8773928,"16"
"59","Fri May 01 04:54:56 +0000 2020",1256084666496540672,-0.05,"New Delhi, India",28.6138954,77.2090057,"10"
"60","Fri May 01 04:55:03 +0000 2020",1256084697853067264,0.136363636363636,"Jalpaiguri, India",26.62648365,88.7340770146899,"10"
"61","Fri May 01 04:55:08 +0000 2020",1256084719948742656,0.5,"Kanpur, India",26.4609135,80.3217588,"16"
"62","Fri May 01 04:55:16 +0000 2020",1256084752043474944,0.2,"Uttar Pradesh, India",27.1303344,80.859666,"8"
"63","Fri May 01 04:55:28 +0000 2020",1256084803184623616,0.7,"Jharkhand, India",23.4559809,85.2557301,"8"
"65","Fri May 01 04:56:18 +0000 2020",1256085010341195776,-0.1,"Lucknow, India",26.8381,80.9346001,"16"
"66","Fri May 01 04:56:33 +0000 2020",1256085074333728768,0,"Mumbai, India",19.0759899,72.8773928,"16"
"67","Fri May 01 04:57:02 +0000 2020",1256085195985424384,0,"Rohini, New Delhi",28.7162092,77.1170743,"18"
"68","Fri May 01 04:57:05 +0000 2020",1256085209868460032,0,"Jaipur, India",26.9154576,75.8189817,"16"
"69","Fri May 01 04:57:46 +0000 2020",1256085380920676352,0.65,"Mumbai, India",19.0759899,72.8773928,"16"
"70","Fri May 01 04:57:58 +0000 2020",1256085430044200960,0,"Lucknow, India",26.8381,80.9346001,"16"
"71","Fri May 01 04:58:28 +0000 2020",1256085558280859648,-0.291666666666667,"Panvel, India",18.96558885,73.1028813058249,"12"
"72","Fri May 01 04:58:30 +0000 2020",1256085566732541952,0.0314814814814815,"Mumbai, India",19.0759899,72.8773928,"16"
"73","Fri May 01 04:59:01 +0000 2020",1256085696927821824,-0.125,"Indore, India",22.7203616,75.8681996,"16"
"74","Fri May 01 04:59:02 +0000 2020",1256085700002234368,0,"Bengaluru South, India",12.9791198,77.5912997,"16"
"75","Fri May 01 04:59:03 +0000 2020",1256085702850359296,0,"Jaipur, India",26.9154576,75.8189817,"16"
"76","Fri May 01 05:00:01 +0000 2020",1256085949446053888,0.4,"Sitapur, India",27.5046392,80.8294658342082,"10"
"77","Fri May 01 05:00:15 +0000 2020",1256086004265480192,0.33,"Mathura, India",27.633333,77.583333,"10"
"78","Fri May 01 05:00:21 +0000 2020",1256086032841240576,0.233333333333333,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"79","Fri May 01 05:00:26 +0000 2020",1256086051636068352,0.3,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"80","Fri May 01 05:00:40 +0000 2020",1256086112906498048,0.2,"New Delhi, India",28.6138954,77.2090057,"10"
"81","Fri May 01 05:00:42 +0000 2020",1256086118837047296,0.136363636363636,"Tamil Nadu, India",10.9094334,78.3665347,"8"
"82","Fri May 01 05:01:04 +0000 2020",1256086210373545984,0.4,"Peddapuram, India",17.09813605,82.1323697277224,"12"
"83","Fri May 01 05:01:27 +0000 2020",1256086306926415872,0.5,"Muzaffarnagar, India",29.44800635,77.7406850256867,"10"
"84","Fri May 01 05:01:37 +0000 2020",1256086351872548864,0,"Mumbai, India",19.0759899,72.8773928,"16"
"85","Fri May 01 05:01:55 +0000 2020",1256086426946383872,0.391428571428571,"New Delhi, India",28.6138954,77.2090057,"10"
"86","Fri May 01 05:02:02 +0000 2020",1256086455899820032,-0.5,"New Delhi, India",28.6138954,77.2090057,"10"
"87","Fri May 01 05:03:03 +0000 2020",1256086710955335680,0.433333333333333,"New Delhi, India",28.6138954,77.2090057,"10"
"88","Fri May 01 05:03:30 +0000 2020",1256086822645448704,0.35,"Bengaluru South, India",12.9791198,77.5912997,"16"
"89","Fri May 01 05:03:41 +0000 2020",1256086871299354624,0,"New Delhi, India",28.6138954,77.2090057,"10"
"90","Fri May 01 05:03:42 +0000 2020",1256086876382879744,-0.266666666666667,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"91","Fri May 01 05:04:02 +0000 2020",1256086959182602240,0.227272727272727,"New Delhi, India",28.6138954,77.2090057,"10"
"92","Fri May 01 05:04:18 +0000 2020",1256087023682641920,0.7,"Trivandrum, India",8.57697055,77.0501246373072,"10"
"94","Fri May 01 05:04:46 +0000 2020",1256087141819445248,0,"Sholinganallur, India",12.9174426,80.2164901823086,"12"
"95","Fri May 01 05:04:47 +0000 2020",1256087146374369280,0.170833333333333,"Noida, India",28.5707841,77.3271074,"16"
"96","Fri May 01 05:05:05 +0000 2020",1256087223432368128,0.356534090909091,"Trivandrum, India",8.57697055,77.0501246373072,"10"
"97","Fri May 01 05:05:06 +0000 2020",1256087225676136448,0,"Tirupati, India",13.6316368,79.4231711,"16"
"98","Fri May 01 05:05:16 +0000 2020",1256087267606593536,0,"Kharagpur, India",25.13317305,86.5250403633979,"12"
"99","Fri May 01 05:05:36 +0000 2020",1256087351803011072,0,"Bengaluru South, India",12.9791198,77.5912997,"16"
"100","Fri May 01 05:05:46 +0000 2020",1256087393792258048,0,"Bengaluru South, India",12.9791198,77.5912997,"16"
"101","Fri May 01 05:05:52 +0000 2020",1256087421319446528,1,"Mumbai, India",19.0759899,72.8773928,"16"
"102","Fri May 01 05:05:56 +0000 2020",1256087438491103232,0.233333333333333,"Bhubaneshwar, India",20.2602964,85.8394521,"16"
"103","Fri May 01 05:06:04 +0000 2020",1256087471072382976,0,"New Delhi, India",28.6138954,77.2090057,"10"
"104","Fri May 01 05:06:26 +0000 2020",1256087562747146240,0.214285714285714,"Pollachi, India",10.67047305,77.0099125870454,"12"
"105","Fri May 01 05:06:52 +0000 2020",1256087672638103552,-0.2,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"107","Fri May 01 05:07:18 +0000 2020",1256087780561547264,1,"Gopeshwar, India",30.40878,79.31855,"18"
"108","Fri May 01 05:07:36 +0000 2020",1256087856667336704,0.075,"Basti, India",26.724789,82.79326865024,"12"
"109","Fri May 01 05:07:38 +0000 2020",1256087863399079936,0,"Haora, India",22.5736296,88.3251045,"16"
"110","Fri May 01 05:07:45 +0000 2020",1256087892746571776,-0.0357142857142857,"Rajendra Nagar, India",25.6030053,85.1623397,"30"
"111","Fri May 01 05:08:20 +0000 2020",1256088039341862912,-0.2125,"Haora, India",22.5736296,88.3251045,"16"
"112","Fri May 01 05:08:20 +0000 2020",1256088042432892928,0.25,"Faridabad, India",28.4029786,77.3103837,"16"
"113","Fri May 01 05:08:35 +0000 2020",1256088104470933504,-0.075,"Faridabad, India",28.4029786,77.3103837,"16"
"114","Fri May 01 05:08:42 +0000 2020",1256088132795187200,-0.4,"Daskroi, India",22.95840725,72.7185242951541,"12"
"115","Fri May 01 05:08:43 +0000 2020",1256088136779616256,0.217857142857143,"New Delhi, India",28.6138954,77.2090057,"10"
"116","Fri May 01 05:09:02 +0000 2020",1256088215930445824,0,"Mumbai, India",19.0759899,72.8773928,"16"
"117","Fri May 01 05:09:56 +0000 2020",1256088443345461248,0.551785714285714,"Ghaziabad, India",28.711241,77.4445372,"10"
"118","Fri May 01 05:10:10 +0000 2020",1256088501554229248,0.075,"Daskroi, India",22.95840725,72.7185242951541,"12"
"119","Fri May 01 05:10:50 +0000 2020",1256088669301211136,0,"Punjab, India",30.9293211,75.5004841,"8"
"121","Fri May 01 05:11:17 +0000 2020",1256088783587553280,0.1,"Tamil Nadu, India",10.9094334,78.3665347,"8"
"122","Fri May 01 05:11:58 +0000 2020",1256088953289138176,-0.238888888888889,"Mumbai, India",19.0759899,72.8773928,"16"
"123","Fri May 01 05:12:09 +0000 2020",1256088999141076992,0.5,"New Delhi, India",28.6138954,77.2090057,"10"
"124","Fri May 01 05:12:21 +0000 2020",1256089049753772032,-0.666666666666667,"Urapakkam, India",12.8636676,80.0721616,"19"
"125","Fri May 01 05:12:58 +0000 2020",1256089204439650304,0,"Gwalior, India",26.2037247,78.1573628,"16"
"126","Fri May 01 05:13:01 +0000 2020",1256089220021735424,0,"Kolathur",13.1241127,80.2046276,"19"
"127","Fri May 01 05:13:01 +0000 2020",1256089220231249920,0,"Mumbai, India",19.0759899,72.8773928,"16"
"128","Fri May 01 05:13:10 +0000 2020",1256089254981251072,0,"Uttar Pradesh, India",27.1303344,80.859666,"8"
"129","Fri May 01 05:13:16 +0000 2020",1256089282688647168,0.0625,"New Delhi, India",28.6138954,77.2090057,"10"
"130","Fri May 01 05:13:19 +0000 2020",1256089296257216512,0,"Daskroi, India",22.95840725,72.7185242951541,"12"
"131","Fri May 01 05:14:07 +0000 2020",1256089495704756224,0.3,"Bengaluru South, India",12.9791198,77.5912997,"16"
"132","Fri May 01 05:14:12 +0000 2020",1256089515522797568,0.183333333333333,"Mangalore, India",12.8698101,74.8430082,"16"
"133","Fri May 01 05:14:18 +0000 2020",1256089541842071552,0.613636363636364,"Assam, India",26.4073841,93.2551303,"8"
"134","Fri May 01 05:14:18 +0000 2020",1256089542756634624,0,"Maharashtra, India",18.9068356,75.6741579,"8"
"135","Fri May 01 05:14:51 +0000 2020",1256089680719876096,0.7,"Jodhpur, India",26.2967719,73.0351433,"16"
"136","Fri May 01 05:14:59 +0000 2020",1256089713485639680,0,"Rajendra Nagar, India",25.6030053,85.1623397,"30"
"137","Fri May 01 05:15:24 +0000 2020",1256089820914319360,0.6,"Bengaluru South, India",12.9791198,77.5912997,"16"
"138","Fri May 01 05:15:47 +0000 2020",1256089913356726272,0.4375,"Ghaziabad, India",28.711241,77.4445372,"10"
"139","Fri May 01 05:15:49 +0000 2020",1256089924127780864,0.5,"Naranpura Cross Roads",23.04446755,72.5423133078973,"30"
"140","Fri May 01 05:16:05 +0000 2020",1256089990464856064,0,"New Delhi, India",28.6138954,77.2090057,"10"
"141","Fri May 01 05:17:26 +0000 2020",1256090332162392064,0.00892857142857142,"Mumbai, India",19.0759899,72.8773928,"16"
"142","Fri May 01 05:17:35 +0000 2020",1256090369248251904,-0.603333333333333,"New Delhi, India",28.6138954,77.2090057,"10"
"143","Fri May 01 05:17:40 +0000 2020",1256090387686363136,0,"New Delhi, India",28.6138954,77.2090057,"10"
"144","Fri May 01 05:17:55 +0000 2020",1256090452090064896,-0.175,"Noida, India",28.5707841,77.3271074,"16"
"145","Fri May 01 05:18:18 +0000 2020",1256090549930479616,-0.25,"Mumbai, India",19.0759899,72.8773928,"16"
"146","Fri May 01 05:18:34 +0000 2020",1256090617647558656,0,"Rajendra Nagar, India",25.6030053,85.1623397,"30"
"147","Fri May 01 05:18:54 +0000 2020",1256090697834225664,0,"New Delhi, India",28.6138954,77.2090057,"10"
"148","Fri May 01 05:19:07 +0000 2020",1256090755686264832,0.204444444444444,"Daskroi, India",22.95840725,72.7185242951541,"12"
"149","Fri May 01 05:19:17 +0000 2020",1256090795775385600,0.533333333333333,"Hyderabad, India",17.38878595,78.4610647345315,"10"
"150","Fri May 01 05:19:19 +0000 2020",1256090806093570048,0,"Bareilly, India",28.457876,79.4055709374306,"10"
"151","Fri May 01 05:19:32 +0000 2020",1256090860199899136,0,"Mumbai, India",19.0759899,72.8773928,"16"
"152","Fri May 01 05:19:58 +0000 2020",1256090968018702336,-0.291666666666667,"New Delhi, India",28.6138954,77.2090057,"10"
"153","Fri May 01 05:20:26 +0000 2020",1256091087661199360,0,"New Delhi, India",28.6138954,77.2090057,"10"
"154","Fri May 01 05:20:48 +0000 2020",1256091177457053696,0,"Trivandrum, India",8.57697055,77.0501246373072,"10"
"155","Fri May 01 05:20:52 +0000 2020",1256091193055854592,-0.261363636363636,"Patna, India",25.6093239,85.1235252,"16"
"156","Fri May 01 05:20:57 +0000 2020",1256091213809225728,-0.2,"Akaltara, India",22.0237482,82.4260255,"18"
"157","Fri May 01 05:21:12 +0000 2020",1256091279840047104,0,"New Delhi, India",28.6138954,77.2090057,"10"
"158","Fri May 01 05:21:35 +0000 2020",1256091375801561088,-0.4,"New Delhi, India",28.6138954,77.2090057,"10"
"159","Fri May 01 05:21:42 +0000 2020",1256091404897566720,0,"Mumbai, India",19.0759899,72.8773928,"16"
"160","Fri May 01 05:21:49 +0000 2020",1256091435591442432,0,"Bengaluru, India",12.9791198,77.5912997,"16"
"161","Fri May 01 05:21:54 +0000 2020",1256091454855733248,0,"Bengaluru South, India",12.9791198,77.5912997,"16"
"162","Fri May 01 05:22:17 +0000 2020",1256091550573944832,0,"Baleshwar, India",21.5,86.75,"12"
"163","Fri May 01 05:22:40 +0000 2020",1256091646023725056,0.3125,"Egmore Nungambakkam, India",13.07230965,80.2513380999225,"30"
"164","Fri May 01 05:22:43 +0000 2020",1256091659676385280,0,"Orissa, India",20.5431241,84.6897321,"8"
"165","Fri May 01 05:22:54 +0000 2020",1256091706396737536,0,"Habra, India",22.8446679,88.6618466,"18"
"166","Fri May 01 05:23:00 +0000 2020",1256091731105202176,0,"Bengaluru South, India",12.9791198,77.5912997,"16"
"167","Fri May 01 05:23:02 +0000 2020",1256091741003722752,0,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"168","Fri May 01 05:23:07 +0000 2020",1256091761039953920,0.75,"Rajendra Nagar, India",25.6030053,85.1623397,"30"
"169","Fri May 01 05:23:33 +0000 2020",1256091869739544576,0,"Medchal, India",17.6339929,78.4843146,"19"
"170","Fri May 01 05:23:46 +0000 2020",1256091924810747904,0,"Tezpur, India",26.61695705,92.7650071736503,"12"
"171","Fri May 01 05:23:46 +0000 2020",1256091926157131776,0,"New Delhi, India",28.6138954,77.2090057,"10"
"172","Fri May 01 05:23:57 +0000 2020",1256091972160217088,0.025,"Tamil Nadu, India",10.9094334,78.3665347,"8"
"173","Fri May 01 05:24:13 +0000 2020",1256092036119146496,0.6,"Mumbai, India",19.0759899,72.8773928,"16"
"175","Fri May 01 05:25:01 +0000 2020",1256092238087483392,0.28,"Noida, India",28.5707841,77.3271074,"16"
"176","Fri May 01 05:25:02 +0000 2020",1256092243238236160,0,"New Delhi, India",28.6138954,77.2090057,"10"
"177","Fri May 01 05:25:02 +0000 2020",1256092243766546432,0.25,"Patna, India",25.6093239,85.1235252,"16"
"178","Fri May 01 05:25:15 +0000 2020",1256092296887431168,0.463636363636364,"Bihar Sharif, India",25.193859,85.5208617,"16"
"179","Fri May 01 05:25:41 +0000 2020",1256092405641564160,0.166666666666667,"Bihar Sharif, India",25.193859,85.5208617,"16"
"180","Fri May 01 05:25:43 +0000 2020",1256092415812947968,0.7,"Saidapet, India",13.020817,80.2239536,"19"
"181","Fri May 01 05:25:43 +0000 2020",1256092416320430080,0.170555555555556,"Assam, India",26.4073841,93.2551303,"8"
"182","Fri May 01 05:25:44 +0000 2020",1256092418757275648,0.406666666666667,"Assam, India",26.4073841,93.2551303,"8"
"183","Fri May 01 05:25:44 +0000 2020",1256092421303255040,0.1875,"Assam, India",26.4073841,93.2551303,"8"
"184","Fri May 01 05:26:05 +0000 2020",1256092509161222144,-0.00568181818181818,"Silchar, India",24.8178611,92.7562207529437,"12"
"185","Fri May 01 05:26:21 +0000 2020",1256092574072238080,0.0166666666666667,"Jodhpur, India",26.2967719,73.0351433,"16"
"186","Fri May 01 05:26:52 +0000 2020",1256092703449743360,0.0590909090909091,"Patna, India",25.6093239,85.1235252,"16"
"187","Fri May 01 05:27:28 +0000 2020",1256092857049296896,-0.45,"Raipur, India",21.2379469,81.6336833,"16"
"188","Fri May 01 05:27:29 +0000 2020",1256092860446695424,0.375,"Lakhimpur",27.98506015,80.7538453835765,"12"
"189","Fri May 01 05:27:49 +0000 2020",1256092941858140160,0,"Noida, India",28.5707841,77.3271074,"16"
"190","Fri May 01 05:28:01 +0000 2020",1256092993326546944,0.25,"Patna, India",25.6093239,85.1235252,"16"
"191","Fri May 01 05:28:18 +0000 2020",1256093066076786688,0,"Orissa, India",20.5431241,84.6897321,"8"
"192","Fri May 01 05:28:23 +0000 2020",1256093084338712576,0,"Orissa, India",20.5431241,84.6897321,"8"
"193","Fri May 01 05:28:29 +0000 2020",1256093109823422464,-0.25,"Ministry Of External Affairs",28.6130344,77.2057403,"30"
"194","Fri May 01 05:28:29 +0000 2020",1256093112599896064,-0.75,"New Delhi, India",28.6138954,77.2090057,"10"
"195","Fri May 01 05:28:35 +0000 2020",1256093136662573056,-0.4,"Ambala, India",30.3843674,76.770421,"16"
"196","Fri May 01 05:28:37 +0000 2020",1256093144082341888,0,"Bengaluru, India",12.9791198,77.5912997,"16"
"197","Fri May 01 05:28:43 +0000 2020",1256093169277526016,0.3125,"Bengaluru South, India",12.9791198,77.5912997,"16"
"198","Fri May 01 05:28:47 +0000 2020",1256093187933782016,0.125,"Kottakkal Arya Vaidya Sala",13.0395483,80.2313016,"30"
"199","Fri May 01 05:30:02 +0000 2020",1256093502594617344,0,"Noida, India",28.5707841,77.3271074,"16"
"200","Fri May 01 05:30:03 +0000 2020",1256093505866391552,0.3,"Basti, India",26.724789,82.79326865024,"12"
"201","Fri May 01 05:30:17 +0000 2020",1256093564402044928,-0.1,"Bhubaneshwar, India",20.2602964,85.8394521,"16"
"202","Fri May 01 05:30:38 +0000 2020",1256093653417840640,0.6,"Ningthoukhong, India",24.571792,93.7646197,"19"
"203","Fri May 01 05:30:50 +0000 2020",1256093701408948224,-0.5,"New Delhi, India",28.6138954,77.2090057,"10"
"204","Fri May 01 05:31:02 +0000 2020",1256093752675962880,0.4,"Karimnagar, India",18.4346438,79.1322648,"16"
"206","Fri May 01 05:53:38 +0000 2020",1256099442538643456,0.277777777777778,"Rajendra Nagar, India",25.6030053,85.1623397,"30"
"207","Fri May 01 05:53:50 +0000 2020",1256099491867852800,0.0625,"Hyderabad, India",17.38878595,78.4610647345315,"10"
"208","Fri May 01 05:54:11 +0000 2020",1256099577381281792,0.466666666666667,"Madurai North, India",9.96404015,78.1588706383,"12"
"209","Fri May 01 05:54:39 +0000 2020",1256099696860422144,0,"Meerut, India",29.00065255,77.7682287537217,"10"
"210","Fri May 01 05:54:42 +0000 2020",1256099708574949376,0.136111111111111,"Bengaluru South, India",12.9791198,77.5912997,"16"
"211","Fri May 01 05:54:56 +0000 2020",1256099766926143488,0,"Uttar Pradesh, India",27.1303344,80.859666,"8"
"212","Fri May 01 05:54:58 +0000 2020",1256099775549767680,-0.439285714285714,"Mumbai, India",19.0759899,72.8773928,"16"
"213","Fri May 01 05:55:08 +0000 2020",1256099817908035584,-0.0777777777777778,"Sheopur, India",25.6656611,76.6954843,"18"
"214","Fri May 01 05:55:29 +0000 2020",1256099906634293248,-0.166666666666667,"Mumbai, India",19.0759899,72.8773928,"16"
"215","Fri May 01 05:55:32 +0000 2020",1256099918382608384,0.5,"Silchar, India",24.8178611,92.7562207529437,"12"
"216","Fri May 01 05:55:44 +0000 2020",1256099967015534592,0,"Uttar Pradesh, India",27.1303344,80.859666,"8"
"217","Fri May 01 05:55:44 +0000 2020",1256099970081419264,0.05,"Jodhpur, India",26.2967719,73.0351433,"16"
"219","Fri May 01 05:56:12 +0000 2020",1256100088608243712,-0.0777777777777778,"Mainpuri, India",27.2098219,79.0481370084794,"10"
"220","Fri May 01 05:56:36 +0000 2020",1256100185173749760,0.4,"New Delhi, India",28.6138954,77.2090057,"10"
"221","Fri May 01 05:56:36 +0000 2020",1256100187254095872,0.317857142857143,"Kolkata, India",22.5414185,88.3576912438887,"12"
"222","Fri May 01 05:56:37 +0000 2020",1256100191033319424,0.2,"Bihar, India",25.6440845,85.906508,"8"
"223","Fri May 01 05:56:39 +0000 2020",1256100201548222464,0,"Mumbai, India",19.0759899,72.8773928,"16"
"224","Fri May 01 05:56:40 +0000 2020",1256100205788712960,1.85037170770859e-17,"Mumbai, India",19.0759899,72.8773928,"16"
"225","Fri May 01 05:56:43 +0000 2020",1256100218212216832,0.175,"New Delhi, India",28.6138954,77.2090057,"10"
"226","Fri May 01 05:56:54 +0000 2020",1256100263116455936,0,"Bengaluru South, India",12.9791198,77.5912997,"16"
"227","Fri May 01 05:56:58 +0000 2020",1256100281567318016,0.2,"Bisauli, India",28.31040715,78.8722106550202,"12"
"228","Fri May 01 05:57:07 +0000 2020",1256100315494879232,0.233333333333333,"Chandigarh, India",30.7334421,76.7797143,"16"
"229","Fri May 01 05:57:07 +0000 2020",1256100318787579904,0,"Mumbai, India",19.0759899,72.8773928,"16"
"230","Fri May 01 05:57:20 +0000 2020",1256100373372297216,0,"Government Medical College & Rajindra Hospital patiala",13.06733055,80.2750872437385,"30"
"231","Fri May 01 05:57:28 +0000 2020",1256100403634192384,-0.291666666666667,"Bidhan Nagar, India",22.5912601,88.3909641,"30"
"232","Fri May 01 05:57:39 +0000 2020",1256100450861936640,0.2,"Valsad, India",20.4324018,73.1411715553577,"10"
"233","Fri May 01 05:57:43 +0000 2020",1256100469149057024,0,"New Delhi, India",28.6138954,77.2090057,"10"
"234","Fri May 01 05:58:49 +0000 2020",1256100743133622272,0.143181818181818,"Bengaluru, India",12.9791198,77.5912997,"16"
"235","Fri May 01 05:59:06 +0000 2020",1256100815388860416,0.78,"Jamnagar, India",22.4732415,70.0552102,"16"
"236","Fri May 01 05:59:20 +0000 2020",1256100873555423232,-0.164545454545455,"Bengaluru, India",12.9791198,77.5912997,"16"
