"","time","tweet_id","sentiment_score","location","latitude","longitude","place_rank"
"1","Wed Mar 25 06:02:40 +0000 2020",1242693364098580480,-0.144444444444444,"New Delhi, India",28.6138954,77.2090057,"10"
"2","Wed Mar 25 06:02:50 +0000 2020",1242693402971406336,-0.25,"Bihar, India",25.6440845,85.906508,"8"
"3","Wed Mar 25 06:03:31 +0000 2020",1242693578817597440,0,"Mumbai, India",19.0759899,72.8773928,"16"
"4","Wed Mar 25 06:03:39 +0000 2020",1242693609725575168,0.00833333333333333,"Ghaziabad, India",28.711241,77.4445372,"10"
"5","Wed Mar 25 06:03:56 +0000 2020",1242693680143544320,-0.1,"Narayanpet, India",16.70055175,77.6164844701745,"10"
"6","Wed Mar 25 06:04:11 +0000 2020",1242693745755262976,0,"Bhopal, India",23.2584857,77.401989,"16"
"7","Wed Mar 25 06:04:57 +0000 2020",1242693938533691392,0.416666666666667,"Mumbai, India",19.0759899,72.8773928,"16"
"8","Wed Mar 25 06:04:57 +0000 2020",1242693939578023936,0.25,"New Delhi, India",28.6138954,77.2090057,"10"
"9","Wed Mar 25 06:05:05 +0000 2020",1242693972775956480,0.5,"Bengaluru, India",12.9791198,77.5912997,"16"
"10","Wed Mar 25 06:05:46 +0000 2020",1242694142242652160,0.0333333333333333,"Maharashtra, India",18.9068356,75.6741579,"8"
"11","Wed Mar 25 06:05:56 +0000 2020",1242694186089893888,0,"Madhya Pradesh, India",23.8143419,77.5340719,"8"
"12","Wed Mar 25 06:09:45 +0000 2020",1242695145750843392,0.8,"Anantapur, India",14.6546235,77.5562598422456,"12"
"13","Wed Mar 25 06:10:35 +0000 2020",1242695356560752640,0.221428571428571,"Taranagar, India",28.6707787,75.0361419,"18"
"14","Wed Mar 25 06:10:42 +0000 2020",1242695384163442688,0.55,"Lucknow, India",26.8381,80.9346001,"16"
"15","Wed Mar 25 06:10:58 +0000 2020",1242695451666599936,-0.025,"Dadra and Nagar Haveli",20.2733604,73.0044988,"10"
"16","Wed Mar 25 06:11:16 +0000 2020",1242695527981957120,-0.05,"Bengaluru, India",12.9791198,77.5912997,"16"
"17","Wed Mar 25 06:11:20 +0000 2020",1242695543765123072,-0.2,"Ghaziabad, India",28.711241,77.4445372,"10"
"18","Wed Mar 25 06:11:33 +0000 2020",1242695600199462912,0.25,"Goa, India",15.3004543,74.0855134,"8"
"19","Wed Mar 25 06:11:36 +0000 2020",1242695611247280128,0,"Rajendra Nagar, India",25.6030053,85.1623397,"30"
"20","Wed Mar 25 06:11:42 +0000 2020",1.242695635373e+18,0.1,"Dibrugarh, India",27.4844597,94.9019447,"16"
"21","Wed Mar 25 06:11:55 +0000 2020",1242695689483759616,0,"Kanpur, India",26.4609135,80.3217588,"16"
"22","Wed Mar 25 06:12:34 +0000 2020",1242695852923076608,0.15,"Mumbai, India",19.0759899,72.8773928,"16"
"23","Wed Mar 25 06:12:34 +0000 2020",1242695854307172352,0.468181818181818,"India",22.3511148,78.6677428,"4"
"24","Wed Mar 25 06:12:34 +0000 2020",1242695855326392320,0.333333333333333,"New Delhi, India",28.6138954,77.2090057,"10"
"25","Wed Mar 25 06:12:35 +0000 2020",1242695857171910656,0.625,"Uttar Pradesh, India",27.1303344,80.859666,"8"
"26","Wed Mar 25 06:12:38 +0000 2020",1242695871260758016,0.333333333333333,"Mumbai, India",19.0759899,72.8773928,"16"
"27","Wed Mar 25 06:12:43 +0000 2020",1242695890621444096,-0.1,"Dhanbad, India",23.7952809,86.4309638,"16"
"28","Wed Mar 25 06:12:47 +0000 2020",1242695910724780032,0.25,"Punjab, India",30.9293211,75.5004841,"8"
"29","Wed Mar 25 06:13:29 +0000 2020",1242696085396541440,0,"Greater Noida, India",28.4670734,77.5137649,"16"
"30","Wed Mar 25 06:13:35 +0000 2020",1242696110159822848,0.35,"New Delhi, India",28.6138954,77.2090057,"10"
"31","Wed Mar 25 06:14:10 +0000 2020",1242696256398462976,0.6,"New Delhi, India",28.6138954,77.2090057,"10"
"32","Wed Mar 25 06:14:19 +0000 2020",1242696293484392448,0.381385281385281,"New Delhi, India",28.6138954,77.2090057,"10"
"33","Wed Mar 25 06:14:37 +0000 2020",1242696369107681280,0,"Chandigarh, India",30.7334421,76.7797143,"16"
"34","Wed Mar 25 06:14:43 +0000 2020",1242696395888431104,0,"Surat, India",21.1864607,72.8081281,"16"
"35","Wed Mar 25 06:15:30 +0000 2020",1242696591779061760,0.65,"Sector 33, Noida",28.58839945,77.356333627485,"22"
"36","Wed Mar 25 06:15:49 +0000 2020",1242696672745947136,0.080952380952381,"Mumbai, India",19.0759899,72.8773928,"16"
"37","Wed Mar 25 06:17:07 +0000 2020",1242696999981334528,0,"Sevagram, India",20.7391912,78.6185535,"30"
"39","Wed Mar 25 06:17:29 +0000 2020",1242697090469212160,0,"Jaipur, India",26.9154576,75.8189817,"16"
"40","Wed Mar 25 06:17:32 +0000 2020",1242697103954120704,0,"New Delhi, India",28.6138954,77.2090057,"10"
"41","Wed Mar 25 06:18:23 +0000 2020",1242697317867716608,0.224242424242424,"Gujarat, India",22.3850008,71.7452633,"8"
"42","Wed Mar 25 06:18:28 +0000 2020",1242697339728302080,0.5,"Palladam, India",10.9708115,77.2817261691756,"12"
"43","Wed Mar 25 06:18:32 +0000 2020",1242697356249882624,0,"Bidhan Nagar, India",22.5912601,88.3909641,"30"
"45","Wed Mar 25 06:19:08 +0000 2020",1242697505814413312,0.401785714285714,"Mumbai, India",19.0759899,72.8773928,"16"
"46","Wed Mar 25 06:19:44 +0000 2020",1242697658013085696,-0.0318181818181818,"Mumbai, India",19.0759899,72.8773928,"16"
"47","Wed Mar 25 06:20:02 +0000 2020",1242697733175226368,0.125,"Pune, India",18.521428,73.8544541,"12"
"48","Wed Mar 25 06:20:09 +0000 2020",1242697762103152640,0.1,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"50","Wed Mar 25 06:21:45 +0000 2020",1242698164328595456,-0.1,"Mumbai, India",19.0759899,72.8773928,"16"
"51","Wed Mar 25 06:22:26 +0000 2020",1.242698338195e+18,0,"Mumbai, India",19.0759899,72.8773928,"16"
"52","Wed Mar 25 06:23:04 +0000 2020",1242698496852914176,0.9765625,"Mumbai, India",19.0759899,72.8773928,"16"
"53","Wed Mar 25 06:23:14 +0000 2020",1242698536891760640,0.6,"Nilanga, India",18.0846256,76.8079017281462,"12"
"54","Wed Mar 25 06:23:35 +0000 2020",1242698628269068288,-0.155555555555556,"Navi Mumbai, India",19.0308262,73.0198537,"16"
"55","Wed Mar 25 06:23:36 +0000 2020",1242698630009458688,-0.14375,"Thane, India",19.1943294,72.9701779,"16"
"56","Wed Mar 25 06:24:31 +0000 2020",1242698860117426176,0,"Bhiwandi, India",19.3625308,73.078474678422,"12"
"57","Wed Mar 25 06:24:49 +0000 2020",1242698935250169856,0,"Mumbai, India",19.0759899,72.8773928,"16"
"58","Wed Mar 25 06:25:05 +0000 2020",1242699005307400192,0.333333333333333,"Ghaziabad, India",28.711241,77.4445372,"10"
"59","Wed Mar 25 06:25:07 +0000 2020",1242699010613243904,-0.25,"Guwahati, India",26.1805978,91.753943,"16"
"60","Wed Mar 25 06:26:33 +0000 2020",1242699374439706624,0,"Shekhar Hospital",12.945944,77.567404,"30"
"61","Wed Mar 25 06:26:39 +0000 2020",1242699399089623040,-0.2,"Egmore Nungambakkam, India",13.07230965,80.2513380999225,"30"
"62","Wed Mar 25 06:26:55 +0000 2020",1242699465036910592,0.526666666666667,"Uttar Pradesh, India",27.1303344,80.859666,"8"
"63","Wed Mar 25 06:29:11 +0000 2020",1242700035789180928,0.111111111111111,"Motihari, India",26.66951195,84.9574106248551,"12"
"64","Wed Mar 25 06:29:18 +0000 2020",1242700064859930624,0.1025,"Hyderabad, India",17.38878595,78.4610647345315,"10"
"65","Wed Mar 25 06:29:22 +0000 2020",1242700082069164032,0,"ESI metro station",45.52565315,-122.821816683159,"30"
"66","Wed Mar 25 06:29:48 +0000 2020",1242700191636975616,-0.5,"Maharashtra, India",18.9068356,75.6741579,"8"
"67","Wed Mar 25 06:29:52 +0000 2020",1242700206187008000,0.346666666666667,"New Delhi, India",28.6138954,77.2090057,"10"
"68","Wed Mar 25 06:30:03 +0000 2020",1242700253440036864,0.625,"Chittaranjan, India",23.8491569,86.901887,"18"
"69","Wed Mar 25 06:30:22 +0000 2020",1242700333912129536,0.357142857142857,"New Delhi, India",28.6138954,77.2090057,"10"
"70","Wed Mar 25 06:30:30 +0000 2020",1242700368728883200,0,"Haveli, India",18.51051985,74.0609353177903,"12"
"71","Wed Mar 25 06:30:31 +0000 2020",1242700370389819392,0.075,"Rajasthan, India",26.8105777,73.7684549,"8"
"72","Wed Mar 25 06:30:32 +0000 2020",1242700374361788416,0,"New Delhi, India",28.6138954,77.2090057,"10"
"73","Wed Mar 25 06:30:38 +0000 2020",1242700401368895488,0.5,"Shimla, India",31.1041526,77.1709729,"16"
"74","Wed Mar 25 06:30:42 +0000 2020",1242700418506846208,-0.8,"Kadi, India",23.2969449,72.3306381,"18"
"75","Wed Mar 25 06:30:52 +0000 2020",1242700457962663936,0.5,"Chidambaram, India",11.41018075,79.6722201784189,"12"
"76","Wed Mar 25 06:31:06 +0000 2020",1242700519883157504,0,"Orissa, India",20.5431241,84.6897321,"8"
"77","Wed Mar 25 06:31:10 +0000 2020",1242700536752701440,0.6,"Bokaro Steel City, India",23.6579595,86.0839161,"30"
"78","Wed Mar 25 06:31:31 +0000 2020",1242700622807220224,0,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"79","Wed Mar 25 06:32:25 +0000 2020",1242700849731649536,1,"Haveli, India",18.51051985,74.0609353177903,"12"
"80","Wed Mar 25 06:32:38 +0000 2020",1242700902219145216,0.2,"New Delhi, India",28.6138954,77.2090057,"10"
"81","Wed Mar 25 06:32:49 +0000 2020",1242700950390751232,-0.4,"Kolkata, India",22.5414185,88.3576912438887,"12"
"82","Wed Mar 25 06:33:25 +0000 2020",1242701101188743168,0.266666666666667,"Bengaluru South, India",12.9791198,77.5912997,"16"
"83","Wed Mar 25 06:33:26 +0000 2020",1242701105248649216,0.8,"Mancherial-Naspur, India",18.8579471,79.481839,"30"
"84","Wed Mar 25 06:33:56 +0000 2020",1242701232415715328,0.7,"Lucknow, India",26.8381,80.9346001,"16"
"85","Wed Mar 25 06:35:11 +0000 2020",1242701546808205312,-0.4,"Nashik, India",20.0112475,73.7902364,"16"
"86","Wed Mar 25 06:35:26 +0000 2020",1242701608946774016,-0.333333333333333,"Uttar Pradesh, India",27.1303344,80.859666,"8"
"87","Wed Mar 25 06:35:29 +0000 2020",1242701623509389312,-0.125,"Mumbai, India",19.0759899,72.8773928,"16"
"88","Wed Mar 25 06:35:47 +0000 2020",1242701694921818112,0.225,"Noida, India",28.5707841,77.3271074,"16"
"89","Wed Mar 25 06:36:25 +0000 2020",1242701857253982208,0,"Gandhinagar, India",23.2232877,72.6492267,"16"
"90","Wed Mar 25 06:36:41 +0000 2020",1242701923213545472,0.284090909090909,"Jodhpur, India",26.2967719,73.0351433,"16"
"91","Wed Mar 25 06:36:42 +0000 2020",1242701927827341312,0.0833333333333333,"New Delhi, India",28.6138954,77.2090057,"10"
"92","Wed Mar 25 06:36:43 +0000 2020",1242701931958734848,0.136363636363636,"Ambala, India",30.3843674,76.770421,"16"
"93","Wed Mar 25 06:37:05 +0000 2020",1242702023855714304,0.166666666666667,"Guwahati, India",26.1805978,91.753943,"16"
"94","Wed Mar 25 06:37:24 +0000 2020",1242702101806866432,0,"New Delhi, India",28.6138954,77.2090057,"10"
"96","Wed Mar 25 06:38:19 +0000 2020",1242702332648816640,0.127483164983165,"Mumbai, India",19.0759899,72.8773928,"16"
"97","Wed Mar 25 06:39:01 +0000 2020",1242702511246438400,0.127483164983165,"Mumbai, India",19.0759899,72.8773928,"16"
"98","Wed Mar 25 06:39:29 +0000 2020",1242702629592920064,0.127483164983165,"Mumbai, India",19.0759899,72.8773928,"16"
"99","Wed Mar 25 06:40:15 +0000 2020",1242702823130685440,0.125925925925926,"Mumbai, India",19.0759899,72.8773928,"16"
"100","Wed Mar 25 06:41:08 +0000 2020",1242703042224345088,0,"New Delhi, India",28.6138954,77.2090057,"10"
"101","Wed Mar 25 06:42:46 +0000 2020",1242703455459966976,0.545454545454545,"Ambala, India",30.3843674,76.770421,"16"
"102","Wed Mar 25 06:43:44 +0000 2020",1242703696468889600,-0.5,"Haveli, India",18.51051985,74.0609353177903,"12"
"103","Wed Mar 25 06:44:28 +0000 2020",1242703881328451584,-1,"Lucknow",26.8381,80.9346001,"16"
"104","Wed Mar 25 06:44:45 +0000 2020",1242703953189576704,0.5,"Kalyan Dombivali, India",19.2334875,73.1182464,"16"
"105","Wed Mar 25 06:44:56 +0000 2020",1242704001663033344,0.108333333333333,"Mumbai, India",19.0759899,72.8773928,"16"
"106","Wed Mar 25 06:45:00 +0000 2020",1242704015554560000,-0.4,"Aurangabad, India",19.877263,75.3390241,"16"
"107","Wed Mar 25 06:45:26 +0000 2020",1242704124925186048,0.35,"Meerut, India",29.00065255,77.7682287537217,"10"
"108","Wed Mar 25 06:45:31 +0000 2020",1242704148308475904,-0.05,"Mumbai, India",19.0759899,72.8773928,"16"
"109","Wed Mar 25 06:45:33 +0000 2020",1242704155858178048,0.31038961038961,"Mumbai, India",19.0759899,72.8773928,"16"
"110","Wed Mar 25 06:46:21 +0000 2020",1242704356710985728,0.292424242424242,"Bengaluru, India",12.9791198,77.5912997,"16"
"111","Wed Mar 25 06:47:32 +0000 2020",1242704654711939072,0.0386666666666667,"Mohali, India",30.7047049,76.7178146,"18"
"113","Wed Mar 25 06:48:20 +0000 2020",1242704853907857408,-0.122222222222222,"Bhopal, India",23.2584857,77.401989,"16"
"114","Wed Mar 25 06:48:59 +0000 2020",1242705019507314688,-0.0777777777777778,"Mumbai, India",19.0759899,72.8773928,"16"
"115","Wed Mar 25 06:49:34 +0000 2020",1242705167411113984,0.166666666666667,"Uttar Pradesh, India",27.1303344,80.859666,"8"
"116","Wed Mar 25 06:49:57 +0000 2020",1242705263775248384,0.21875,"India",22.3511148,78.6677428,"4"
"117","Wed Mar 25 06:50:19 +0000 2020",1242705354510569472,0.205,"Isnapur, India",17.5441251,78.1978941,"19"
"118","Wed Mar 25 06:50:33 +0000 2020",1242705413503680512,0,"Kalyan Dombivali, India",19.2334875,73.1182464,"16"
"119","Wed Mar 25 06:50:58 +0000 2020",1242705515907395584,0.0333333333333333,"Mumbai, India",19.0759899,72.8773928,"16"
"120","Wed Mar 25 06:51:21 +0000 2020",1242705612657442816,0.175,"Guwahati, India",26.1805978,91.753943,"16"
"122","Wed Mar 25 06:51:41 +0000 2020",1242705699429220352,0.261111111111111,"Bokaro Steel City, India",23.6579595,86.0839161,"30"
"123","Wed Mar 25 06:52:20 +0000 2020",1242705860649816064,0.375,"Haldwani-Kathgodam, India",29.2144604,79.527918,"16"
"124","Wed Mar 25 06:52:48 +0000 2020",1242705979885699072,0.0333333333333333,"India",22.3511148,78.6677428,"4"
"125","Wed Mar 25 06:54:49 +0000 2020",1242706488558157824,0,"New Delhi, India",28.6138954,77.2090057,"10"
"126","Wed Mar 25 06:55:25 +0000 2020",1242706639439855616,-0.108333333333333,"Pune, India",18.521428,73.8544541,"12"
"127","Wed Mar 25 06:55:50 +0000 2020",1242706742414209024,0.7,"Navsari, India",20.952407,72.9323831,"16"
"128","Wed Mar 25 06:56:31 +0000 2020",1242706914565210112,0.2,"Hyderabad, India",17.38878595,78.4610647345315,"10"
"129","Wed Mar 25 06:56:32 +0000 2020",1242706918134525952,0.653571428571428,"Haryana, India",29,76,"8"
"130","Wed Mar 25 06:56:33 +0000 2020",1242706921833910272,-0.144444444444444,"Nagpur, India",21.1498134,79.0820556,"12"
"131","Wed Mar 25 06:56:45 +0000 2020",1242706972861820928,0,"Faridabad, India",28.4029786,77.3103837,"16"
"132","Wed Mar 25 06:56:51 +0000 2020",1242706996631126016,0,"Madurai South, India",9.8696551,78.0865123694439,"12"
"133","Wed Mar 25 06:57:37 +0000 2020",1242707191112429568,-0.0625,"Cuttack, India",20.4686,85.8792,"16"
"134","Wed Mar 25 06:58:37 +0000 2020",1242707442661609472,-0.65,"Udaipur, India",24.578721,73.6862571,"16"
"135","Wed Mar 25 06:58:55 +0000 2020",1242707516850614272,0.075,"Gonda, India",27.1096669,81.9183291218813,"10"
"136","Wed Mar 25 07:00:03 +0000 2020",1242707803585646592,-0.0625,"Kashipur City",29.2117573,78.9617306,"18"
"137","Wed Mar 25 07:00:19 +0000 2020",1242707869449027584,0.1,"Bengaluru South, India",12.9791198,77.5912997,"16"
"138","Wed Mar 25 07:00:45 +0000 2020",1242707978878218240,0.333333333333333,"Thane, India",19.1943294,72.9701779,"16"
"139","Wed Mar 25 07:00:58 +0000 2020",1242708035547459584,0,"New Delhi, India",28.6138954,77.2090057,"10"
"141","Wed Mar 25 07:01:27 +0000 2020",1242708155781410816,0,"Tezpur Rural, India",26.6229928,92.7976082,"18"
"142","Wed Mar 25 07:01:29 +0000 2020",1242708165923237888,0.311111111111111,"Mumbai, India",19.0759899,72.8773928,"16"
"143","Wed Mar 25 07:02:00 +0000 2020",1242708295715966976,0.0666666666666667,"Kolkata, India",22.5414185,88.3576912438887,"12"
"144","Wed Mar 25 07:02:20 +0000 2020",1242708378129850368,-0.64,"Mahasamund, India",21.1882332,82.484847625,"10"
"145","Wed Mar 25 07:04:01 +0000 2020",1242708800509038592,0.0666666666666667,"Maharashtra, India",18.9068356,75.6741579,"8"
"146","Wed Mar 25 07:04:13 +0000 2020",1242708852308611072,0,"Lucknow, India",26.8381,80.9346001,"16"
"147","Wed Mar 25 07:04:27 +0000 2020",1242708910542331904,0,"New Delhi, India",28.6138954,77.2090057,"10"
"148","Wed Mar 25 07:05:01 +0000 2020",1242709052473217024,-0.4,"New Delhi, India",28.6138954,77.2090057,"10"
"149","Wed Mar 25 07:05:44 +0000 2020",1.242709232908e+18,0.5,"Motihari, India",26.66951195,84.9574106248551,"12"
"150","Wed Mar 25 07:05:48 +0000 2020",1242709252185047040,0.113636363636364,"Rajkot, India",22.3051991,70.8028335,"16"
"151","Wed Mar 25 07:06:36 +0000 2020",1242709451208921088,-0.1125,"Lucknow, India",26.8381,80.9346001,"16"
"152","Wed Mar 25 07:06:54 +0000 2020",1242709527243317248,0,"New Delhi, India",28.6138954,77.2090057,"10"
"153","Wed Mar 25 07:08:16 +0000 2020",1242709869792301056,-0.0333333333333333,"New Delhi, India",28.6138954,77.2090057,"10"
"154","Wed Mar 25 07:08:23 +0000 2020",1242709901283123200,-0.125,"Ahmadabad City, India",23.0216238,72.5797068,"16"
"155","Wed Mar 25 07:08:37 +0000 2020",1242709961848893440,0.409090909090909,"Faridabad, India",28.4029786,77.3103837,"16"
"156","Wed Mar 25 07:09:04 +0000 2020",1242710071441645568,0,"Ahmadabad City, India",23.0216238,72.5797068,"16"
"157","Wed Mar 25 07:09:43 +0000 2020",1242710236382687232,-0.416666666666667,"Yavatmal, India",20.32570375,78.1169139668472,"12"
"158","Wed Mar 25 07:09:58 +0000 2020",1242710299762778112,-0.1125,"Lucknow, India",26.8381,80.9346001,"16"
"159","Wed Mar 25 07:10:20 +0000 2020",1242710393648078848,0.13,"Rajendra Nagar, India",25.6030053,85.1623397,"30"
"160","Wed Mar 25 07:10:58 +0000 2020",1242710552670920704,0.78125,"Kanayannur, India",9.95029475,76.3312335662903,"12"
"161","Wed Mar 25 07:10:59 +0000 2020",1242710557402128384,-0.0333333333333333,"Morbi, India",22.8176662,70.8345928,"16"
"162","Wed Mar 25 07:11:01 +0000 2020",1242710563290931200,0.0985277777777778,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"163","Wed Mar 25 07:11:01 +0000 2020",1242710564750520320,0,"Bulandshahr, India",28.38886085,77.9747977259812,"10"
"164","Wed Mar 25 07:11:55 +0000 2020",1242710792140554240,-0.6,"Noida, India",28.5707841,77.3271074,"16"
"165","Wed Mar 25 07:12:27 +0000 2020",1242710926291337216,0,"Lucknow, India",26.8381,80.9346001,"16"
"166","Wed Mar 25 07:12:34 +0000 2020",1242710952593756160,0.166666666666667,"New Delhi, India",28.6138954,77.2090057,"10"
"167","Wed Mar 25 07:12:45 +0000 2020",1242710999632773120,0.6,"Hyderabad, India",17.38878595,78.4610647345315,"10"
"168","Wed Mar 25 07:12:55 +0000 2020",1242711040061628416,-0.246006944444444,"Navsari, India",20.952407,72.9323831,"16"
"169","Wed Mar 25 07:13:03 +0000 2020",1242711075998461952,0,"Sholinganallur, India",12.9174426,80.2164901823086,"12"
"170","Wed Mar 25 07:13:14 +0000 2020",1242711121926033408,0.0431818181818182,"Barra, Kanpur",26.4294603,80.2904034,"30"
"171","Wed Mar 25 07:14:39 +0000 2020",1242711477389152256,0.6,"Hyderabad, India",17.38878595,78.4610647345315,"10"
"172","Wed Mar 25 07:15:09 +0000 2020",1242711605319593984,-0.8,"Tiruchirapalli, India",10.76208595,78.7127709869104,"30"
"173","Wed Mar 25 07:15:44 +0000 2020",1242711752422207488,0.154343434343434,"New Delhi, India",28.6138954,77.2090057,"10"
"174","Wed Mar 25 07:15:47 +0000 2020",1242711764925468672,0.1,"Hyderabad, India",17.38878595,78.4610647345315,"10"
"175","Wed Mar 25 07:15:49 +0000 2020",1242711772743647232,0,"Mumbai, India",19.0759899,72.8773928,"16"
"176","Wed Mar 25 07:16:05 +0000 2020",1242711837398847488,-0.1875,"Hayathnagar, India",17.3281147,78.6045399,"19"
"177","Wed Mar 25 07:16:33 +0000 2020",1242711954612862976,-0.1,"Rajkot, India",22.3051991,70.8028335,"16"
"178","Wed Mar 25 07:17:08 +0000 2020",1242712102185230336,0.4,"Mumbai, India",19.0759899,72.8773928,"16"
"179","Wed Mar 25 07:17:43 +0000 2020",1242712250768445440,0.268181818181818,"Sriperumbudur, India",12.9201301,79.9391056357725,"12"
"180","Wed Mar 25 07:17:58 +0000 2020",1242712314047893504,0.2,"Ghaziabad, India",28.711241,77.4445372,"10"
"181","Wed Mar 25 07:18:00 +0000 2020",1242712321304100864,0.65,"Adoni, India",15.6559189,77.2697736737927,"12"
"182","Wed Mar 25 07:18:13 +0000 2020",1242712377432272896,0,"Surat, India",21.1864607,72.8081281,"16"
"183","Wed Mar 25 07:20:43 +0000 2020",1242713002849124352,0,"Mumbai, India",19.0759899,72.8773928,"16"
"184","Wed Mar 25 07:20:55 +0000 2020",1242713056624259072,0.366666666666667,"New Delhi, India",28.6138954,77.2090057,"10"
"185","Wed Mar 25 07:22:59 +0000 2020",1242713575971422208,0,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"187","Wed Mar 25 07:23:27 +0000 2020",1242713694716309504,-0.208333333333333,"Mumbai, India",19.0759899,72.8773928,"16"
"188","Wed Mar 25 07:24:01 +0000 2020",1242713835426856960,0.0625,"Rajendra Nagar, India",25.6030053,85.1623397,"30"
"189","Wed Mar 25 07:24:23 +0000 2020",1242713926216761344,0,"Bilaspur, India",22.383333,82.133333,"12"
"190","Wed Mar 25 07:24:43 +0000 2020",1242714011931566080,0.5,"Trivandrum, India",8.57697055,77.0501246373072,"10"
"191","Wed Mar 25 07:24:48 +0000 2020",1242714031581847552,0,"Thane, India",19.1943294,72.9701779,"16"
"192","Wed Mar 25 07:25:06 +0000 2020",1242714108908068864,0.1,"Bengaluru South, India",12.9791198,77.5912997,"16"
"193","Wed Mar 25 07:25:15 +0000 2020",1242714147730538496,0.1,"Patna, India",25.6093239,85.1235252,"16"
"194","Wed Mar 25 07:25:19 +0000 2020",1242714164105220096,0,"New Delhi, India",28.6138954,77.2090057,"10"
"195","Wed Mar 25 07:25:33 +0000 2020",1242714220564635648,0.5,"Mysore, India",12.3051828,76.6553609,"16"
"196","Wed Mar 25 07:25:51 +0000 2020",1242714296255160320,0,"Kanthi, India",21.7884623,87.7339077,"30"
"197","Wed Mar 25 07:26:18 +0000 2020",1242714409358655488,0.0444444444444445,"Baleshwar, India",21.5,86.75,"12"
"198","Wed Mar 25 07:26:28 +0000 2020",1242714450387447808,0.075,"Daskroi, India",22.95840725,72.7185242951541,"12"
"199","Wed Mar 25 07:26:33 +0000 2020",1242714474613600256,0.166666666666667,"Kharsia, India",21.9905525,83.1042482,"18"
"200","Wed Mar 25 07:27:48 +0000 2020",1242714786627858432,0.5,"Indore, India",22.7203616,75.8681996,"16"
"201","Wed Mar 25 07:28:01 +0000 2020",1242714842743500800,0.2125,"Noida, India",28.5707841,77.3271074,"16"
"202","Wed Mar 25 07:28:12 +0000 2020",1242714887517683712,0.3,"Bhubaneshwar, India",20.2602964,85.8394521,"16"
"203","Wed Mar 25 07:28:31 +0000 2020",1242714967570145280,0,"Rajendra Nagar, India",25.6030053,85.1623397,"30"
"205","Wed Mar 25 07:30:18 +0000 2020",1242715417140813824,-0.05,"New Delhi, India",28.6138954,77.2090057,"10"
"206","Wed Mar 25 07:30:43 +0000 2020",1242715523093164032,0.5,"Panaji, India",15.4989946,73.8282141,"16"
"207","Wed Mar 25 07:31:06 +0000 2020",1242715616751923200,0.25,"Kharsia, India",21.9905525,83.1042482,"18"
"208","Wed Mar 25 07:31:12 +0000 2020",1242715641078923264,0.8,"Sanand, India",23.0238876,72.3851475,"30"
"210","Wed Mar 25 07:31:45 +0000 2020",1242715780048805888,0.309090909090909,"Mumbai, India",19.0759899,72.8773928,"16"
"211","Wed Mar 25 07:31:48 +0000 2020",1242715795991359488,-0.1125,"Lucknow, India",26.8381,80.9346001,"16"
"212","Wed Mar 25 07:32:03 +0000 2020",1242715856347353088,0.111666666666667,"Nashik, India",20.0112475,73.7902364,"16"
"213","Wed Mar 25 07:32:03 +0000 2020",1242715856896790528,0.306666666666667,"Mumbai, India",19.0759899,72.8773928,"16"
"214","Wed Mar 25 07:32:35 +0000 2020",1.242715992721e+18,-0.1125,"Lucknow, India",26.8381,80.9346001,"16"
"215","Wed Mar 25 07:33:52 +0000 2020",1242716314998837248,0.441666666666667,"Mumbai, India",19.0759899,72.8773928,"16"
"216","Wed Mar 25 07:34:00 +0000 2020",1242716349446516736,0.8,"Varanasi, India",25.3356491,83.0076292,"16"
"217","Wed Mar 25 07:34:24 +0000 2020",1242716449568768000,0.25,"Uran, India",18.8553226,73.0247536729541,"12"
"218","Wed Mar 25 07:34:45 +0000 2020",1242716535199641600,0.0835606060606061,"Mumbai, India",19.0759899,72.8773928,"16"
"219","Wed Mar 25 07:34:45 +0000 2020",1242716538311860224,0.164583333333333,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"220","Wed Mar 25 07:34:51 +0000 2020",1242716559530811392,0.126666666666667,"Nashik, India",20.0112475,73.7902364,"16"
"221","Wed Mar 25 07:35:26 +0000 2020",1242716709682733056,0.05,"Nagpur, India",21.1498134,79.0820556,"12"
"222","Wed Mar 25 07:35:32 +0000 2020",1242716731950456832,-0.125,"Faizabad, India",26.63807555,82.0590243437862,"10"
"223","Wed Mar 25 07:35:48 +0000 2020",1242716799931568128,0,"Bidhan Nagar, India",22.5912601,88.3909641,"30"
"224","Wed Mar 25 07:36:12 +0000 2020",1242716903300190208,-0.05625,"Kolkata, India",22.5414185,88.3576912438887,"12"
"225","Wed Mar 25 07:36:23 +0000 2020",1242716947617165312,0.0958333333333333,"Hayathnagar, India",17.3281147,78.6045399,"19"
"226","Wed Mar 25 07:36:24 +0000 2020",1242716951077584896,-0.0777777777777778,"Kolkata, India",22.5414185,88.3576912438887,"12"
"227","Wed Mar 25 07:36:34 +0000 2020",1242716995604353024,0.133333333333333,"Hayathnagar, India",17.3281147,78.6045399,"19"
"229","Wed Mar 25 07:36:44 +0000 2020",1242717033801773056,0.0166666666666667,"New Delhi, India",28.6138954,77.2090057,"10"
