"","time","tweet_id","sentiment_score","location","latitude","longitude","place_rank"
"43","Tue Apr 14 05:30:20 +0000 2020",1249932981193474048,0.35,"Patna, India",25.6093239,85.1235252,"16"
"44","Tue Apr 14 05:30:29 +0000 2020",1249933022905774080,-0.2,"Dehradun, India",30.3255646,78.0436813,"16"
"45","Tue Apr 14 05:30:48 +0000 2020",1249933102287183872,0.0666666666666667,"Patna, India",25.6093239,85.1235252,"16"
"46","Tue Apr 14 05:30:55 +0000 2020",1249933128958787584,0.35,"Patna, India",25.6093239,85.1235252,"16"
"47","Tue Apr 14 05:31:28 +0000 2020",1249933266548707328,-0.7,"Itanagar, India",27.0979659,93.6237291,"18"
"48","Tue Apr 14 05:31:28 +0000 2020",1249933269111455744,0.25,"Chandigarh, India",30.7334421,76.7797143,"16"
"49","Tue Apr 14 05:31:34 +0000 2020",1249933295564894208,-0.508333333333333,"Rajendra Nagar, India",25.6030053,85.1623397,"30"
"50","Tue Apr 14 05:31:40 +0000 2020",1249933317798952960,-0.00639730639730641,"New Delhi, India",28.6138954,77.2090057,"10"
"51","Tue Apr 14 05:31:42 +0000 2020",1249933328762855424,0.35,"Patna, India",25.6093239,85.1235252,"16"
"52","Tue Apr 14 05:32:08 +0000 2020",1249933435038138368,0.0666666666666667,"Patna, India",25.6093239,85.1235252,"16"
"53","Tue Apr 14 05:32:22 +0000 2020",1249933496983760896,0.2,"Gonda, India",27.1096669,81.9183291218813,"10"
"54","Tue Apr 14 05:33:24 +0000 2020",1249933756275646464,0.35,"Patna, India",25.6093239,85.1235252,"16"
"55","Tue Apr 14 05:33:36 +0000 2020",1249933805432913920,0.0666666666666667,"Patna, India",25.6093239,85.1235252,"16"
"56","Tue Apr 14 05:33:42 +0000 2020",1249933831118839808,0.35,"Patna, India",25.6093239,85.1235252,"16"
"57","Tue Apr 14 05:34:02 +0000 2020",1249933912375037952,0.35,"Patna, India",25.6093239,85.1235252,"16"
"58","Tue Apr 14 05:34:23 +0000 2020",1249934001902465024,0.0666666666666667,"Patna, India",25.6093239,85.1235252,"16"
"59","Tue Apr 14 05:34:43 +0000 2020",1249934087659245568,0.0666666666666667,"Patna, India",25.6093239,85.1235252,"16"
"60","Tue Apr 14 05:34:45 +0000 2020",1249934096580489216,0.285714285714286,"Mairwa, India",26.2386392,84.1627065770337,"12"
"62","Tue Apr 14 05:34:56 +0000 2020",1249934141899980800,0.35,"Patna, India",25.6093239,85.1235252,"16"
"63","Tue Apr 14 05:35:27 +0000 2020",1249934269532663808,0.5875,"Uttar Pradesh, India",27.1303344,80.859666,"8"
"64","Tue Apr 14 05:35:27 +0000 2020",1249934271818510336,0.1,"Chandigarh, India",30.7334421,76.7797143,"16"
"65","Tue Apr 14 05:35:47 +0000 2020",1249934356753182720,-0.183333333333333,"Noida, India",28.5707841,77.3271074,"16"
"66","Tue Apr 14 05:36:03 +0000 2020",1249934421072809984,0.2,"Mumbai, India",19.0759899,72.8773928,"16"
"67","Tue Apr 14 05:36:51 +0000 2020",1249934621396963328,-0.2,"Mumbai, India",19.0759899,72.8773928,"16"
"68","Tue Apr 14 05:37:05 +0000 2020",1249934683271356416,0.5,"Panvel, India",18.96558885,73.1028813058249,"12"
"69","Tue Apr 14 05:37:11 +0000 2020",1249934708026134528,-0.00624999999999999,"Falna, India",25.2335457,73.2354341,"18"
"70","Tue Apr 14 05:37:25 +0000 2020",1249934767119712256,-0.126666666666667,"Jodhpur, India",26.2967719,73.0351433,"16"
"71","Tue Apr 14 05:37:48 +0000 2020",1249934862611447808,0.2,"Bihar Sharif",25.193859,85.5208617,"16"
"72","Tue Apr 14 05:38:09 +0000 2020",1249934951514083328,0.125,"Hayathnagar, India",17.3281147,78.6045399,"19"
"73","Tue Apr 14 05:38:35 +0000 2020",1249935061312516096,-0.145833333333333,"New Delhi, India",28.6138954,77.2090057,"10"
"74","Tue Apr 14 05:38:38 +0000 2020",1249935071219351552,-0.388888888888889,"Bihar, India",25.6440845,85.906508,"8"
"75","Tue Apr 14 05:38:40 +0000 2020",1249935080933322752,0.4,"Rajendra Nagar, India",25.6030053,85.1623397,"30"
"76","Tue Apr 14 05:38:43 +0000 2020",1249935092828508160,0.8,"Jodhpur, India",26.2967719,73.0351433,"16"
"77","Tue Apr 14 05:39:34 +0000 2020",1249935308407226368,0,"Jasola Vihar / Shaheen Bagh Metro Station",28.5458279,77.2966578,"30"
"78","Tue Apr 14 05:39:35 +0000 2020",1249935310340927488,0.388888888888889,"Haveli, India",18.51051985,74.0609353177903,"12"
"79","Tue Apr 14 05:39:50 +0000 2020",1249935373125308416,0.136363636363636,"Begusarai, India",25.5127194,86.0905710914002,"10"
"80","Tue Apr 14 05:40:12 +0000 2020",1249935467983716352,0.0875,"Mumbai, India",19.0759899,72.8773928,"16"
"81","Tue Apr 14 05:40:40 +0000 2020",1249935583255736320,0.366666666666667,"Panchkula, India",30.61621645,77.0419780432187,"12"
"82","Tue Apr 14 05:40:40 +0000 2020",1249935585617289216,0.275,"Hyderabad, India",17.38878595,78.4610647345315,"10"
"83","Tue Apr 14 05:40:55 +0000 2020",1249935647541833728,-0.4,"Ahmadabad City, India",23.0216238,72.5797068,"16"
"84","Tue Apr 14 05:41:24 +0000 2020",1249935770300776448,-0.35,"New Delhi, India",28.6138954,77.2090057,"10"
"85","Tue Apr 14 05:41:42 +0000 2020",1249935842866388992,-0.28,"Mumbai, India",19.0759899,72.8773928,"16"
"86","Tue Apr 14 05:41:59 +0000 2020",1249935916526792704,0,"Lucknow, India",26.8381,80.9346001,"16"
"87","Tue Apr 14 05:42:27 +0000 2020",1249936034210566144,0.8,"Begusarai, India",25.5127194,86.0905710914002,"10"
"88","Tue Apr 14 05:42:29 +0000 2020",1249936039021432832,0.2,"Ghaziabad, India",28.711241,77.4445372,"10"
"89","Tue Apr 14 05:42:53 +0000 2020",1249936139911192576,0.1,"Jaipur, India",26.9154576,75.8189817,"16"
"90","Tue Apr 14 05:43:16 +0000 2020",1249936239622422528,0.0357142857142857,"New Delhi, India",28.6138954,77.2090057,"10"
"91","Tue Apr 14 05:43:27 +0000 2020",1249936285675872256,-0.0840909090909091,"Sanganer, India",25.373848,74.6680641,"19"
"92","Tue Apr 14 05:43:49 +0000 2020",1249936374880292864,0,"Bhopal, India",23.2584857,77.401989,"16"
"93","Tue Apr 14 05:43:55 +0000 2020",1249936401618964480,0.214814814814815,"North Lakhimpur, India",27.1609011,94.1626680111561,"12"
"94","Tue Apr 14 05:44:21 +0000 2020",1249936510201106432,-0.183333333333333,"Mokameh, India",25.4058043,85.8915542530401,"12"
"95","Tue Apr 14 05:44:24 +0000 2020",1249936525237686272,0.1,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"96","Tue Apr 14 05:44:31 +0000 2020",1249936550772609024,-0.2625,"Ludhiana, India",30.9090157,75.851601,"16"
"97","Tue Apr 14 05:45:01 +0000 2020",1249936680250789888,0,"Purnia, India",26,87.5,"12"
"98","Tue Apr 14 05:45:26 +0000 2020",1249936783124525056,-0.0266666666666667,"Amritsar, India",31.6343083,74.8736788,"16"
"99","Tue Apr 14 05:45:36 +0000 2020",1249936823721353216,0,"Valsad, India",20.4324018,73.1411715553577,"10"
"100","Tue Apr 14 05:45:36 +0000 2020",1249936824421638144,-0.4,"Faizabad, India",26.63807555,82.0590243437862,"10"
"101","Tue Apr 14 05:45:44 +0000 2020",1249936857602891776,0.8,"Churachandpur, India",24.378704,93.6970014953394,"12"
"102","Tue Apr 14 05:45:46 +0000 2020",1249936866398179328,0.25,"Ranchi, India",23.3700354,85.3250132,"16"
"104","Tue Apr 14 05:46:00 +0000 2020",1.249936926033e+18,0.204545454545455,"Moradabad, India",28.8638424,78.805778330911,"10"
"105","Tue Apr 14 05:46:18 +0000 2020",1249937001584836608,0.8,"New Delhi, India",28.6138954,77.2090057,"10"
"106","Tue Apr 14 05:46:57 +0000 2020",1249937163765944320,0.516666666666667,"Chennai, India",13.0836939,80.270186,"16"
"107","Tue Apr 14 05:47:06 +0000 2020",1249937203544748032,-0.125,"Shimoga, India",13.9326093,75.574978,"16"
"108","Tue Apr 14 05:47:58 +0000 2020",1249937421803741184,-0.2,"Gaya, India",24.7964355,85.0079563,"16"
"109","Tue Apr 14 05:48:07 +0000 2020",1249937459225321472,0.533333333333333,"New Delhi, India",28.6138954,77.2090057,"10"
"110","Tue Apr 14 05:48:31 +0000 2020",1249937561083990016,-0.3,"Hisar, India",29.168807,75.7461103,"12"
"111","Tue Apr 14 05:48:56 +0000 2020",1249937663546687488,0.223484848484848,"Haora, India",22.5736296,88.3251045,"16"
"112","Tue Apr 14 05:49:11 +0000 2020",1249937726385733632,0.05,"Chandigarh, India",30.7334421,76.7797143,"16"
"113","Tue Apr 14 05:49:18 +0000 2020",1249937757167812608,0.00625000000000001,"Kozhikode, India",11.2586082,75.7788735,"16"
"114","Tue Apr 14 05:49:26 +0000 2020",1249937787861647360,0.225714285714286,"Alappuzha",9.48870715,76.4152138107405,"10"
"115","Tue Apr 14 05:49:35 +0000 2020",1249937828877717504,0.366666666666667,"Dehradun, India",30.3255646,78.0436813,"16"
"116","Tue Apr 14 05:49:52 +0000 2020",1249937896905125888,0.0333333333333333,"Ahmadabad City, India",23.0216238,72.5797068,"16"
"117","Tue Apr 14 05:50:01 +0000 2020",1249937936000225280,-0.4,"Faizabad, India",26.63807555,82.0590243437862,"10"
"118","Tue Apr 14 05:50:52 +0000 2020",1249938152678207488,-0.0333333333333333,"Mumbai, India",19.0759899,72.8773928,"16"
"119","Tue Apr 14 05:51:16 +0000 2020",1249938252187848704,-0.133333333333333,"Lucknow, India",26.8381,80.9346001,"16"
"120","Tue Apr 14 05:51:45 +0000 2020",1249938374497931264,0,"Mumbai, India",19.0759899,72.8773928,"16"
"121","Tue Apr 14 05:52:12 +0000 2020",1249938486448123904,-0.2,"Kerala, India",10.3528744,76.5120396,"8"
"122","Tue Apr 14 05:52:18 +0000 2020",1249938510854807552,0.478787878787879,"Jaipur, India",26.9154576,75.8189817,"16"
"123","Tue Apr 14 05:52:22 +0000 2020",1249938528810577920,0,"Bengaluru, India",12.9791198,77.5912997,"16"
"124","Tue Apr 14 05:53:10 +0000 2020",1249938729231241216,0.9,"Begusarai, India",25.5127194,86.0905710914002,"10"
"126","Tue Apr 14 05:53:46 +0000 2020",1.249938881669e+18,0,"Orissa, India",20.5431241,84.6897321,"8"
"127","Tue Apr 14 05:54:51 +0000 2020",1249939154105798656,0.2,"Bhopal, India",23.2584857,77.401989,"16"
"128","Tue Apr 14 05:55:12 +0000 2020",1249939241649364992,0.2,"Bhopal, India",23.2584857,77.401989,"16"
"129","Tue Apr 14 05:55:12 +0000 2020",1249939242714718208,0,"Raipur, India",21.2379469,81.6336833,"16"
"130","Tue Apr 14 05:55:22 +0000 2020",1249939283768520704,-0.4,"India",22.3511148,78.6677428,"4"
"131","Tue Apr 14 05:56:36 +0000 2020",1249939593564024832,0.285714285714286,"Kadi, India",23.2969449,72.3306381,"18"
"132","Tue Apr 14 05:57:16 +0000 2020",1249939762133139456,0.2,"New Delhi, India",28.6138954,77.2090057,"10"
"133","Tue Apr 14 05:57:48 +0000 2020",1249939896485085184,0,"Guntur, India",16.2915189,80.4541588,"16"
"134","Tue Apr 14 05:57:52 +0000 2020",1249939910938603520,0,"Raichur, India",16.083333,77.166667,"12"
"135","Tue Apr 14 05:57:56 +0000 2020",1249939926990258176,0.0333333333333333,"New Delhi, India",28.6138954,77.2090057,"10"
"136","Tue Apr 14 05:58:30 +0000 2020",1249940072192806912,0.3,"Sinnar, India",19.8081753,74.0891448751302,"12"
"137","Tue Apr 14 05:59:11 +0000 2020",1249940244364849152,0.225,"Chhattisgarh, India",21.6637359,81.8406351,"8"
"138","Tue Apr 14 06:00:09 +0000 2020",1249940488309751808,0,"New Delhi, India",28.6138954,77.2090057,"10"
"139","Tue Apr 14 06:00:11 +0000 2020",1249940493980467200,0.2,"Amritsar, India",31.6343083,74.8736788,"16"
"140","Tue Apr 14 06:00:30 +0000 2020",1249940574670589952,0,"Nagpur, India",21.1498134,79.0820556,"12"
"141","Tue Apr 14 06:00:32 +0000 2020",1249940584590016512,0.177777777777778,"Tamil Nadu, India",10.9094334,78.3665347,"8"
"142","Tue Apr 14 06:00:34 +0000 2020",1249940589962858496,0,"Amritsar, India",31.6343083,74.8736788,"16"
"143","Tue Apr 14 06:01:17 +0000 2020",1249940774130577408,0.1,"Kolkata, India",22.5414185,88.3576912438887,"12"
"144","Tue Apr 14 06:01:45 +0000 2020",1.249940888543e+18,-0.122222222222222,"Bhubaneshwar, India",20.2602964,85.8394521,"16"
"145","Tue Apr 14 06:02:46 +0000 2020",1249941144512819200,0.0684659090909091,"Amritsar, India",31.6343083,74.8736788,"16"
"146","Tue Apr 14 06:03:40 +0000 2020",1249941373500837888,-0.155555555555556,"Bikaner, India",28.0159286,73.3171367,"16"
"147","Tue Apr 14 06:04:08 +0000 2020",1249941489670594560,0,"Andhra Pradesh, India",15.9240905,80.1863809,"8"
"148","Tue Apr 14 06:05:16 +0000 2020",1249941774451146752,-0.07421875,"Mumbai, India",19.0759899,72.8773928,"16"
"149","Tue Apr 14 06:05:18 +0000 2020",1249941781531115520,0.3,"Noida, India",28.5707841,77.3271074,"16"
"150","Tue Apr 14 06:05:32 +0000 2020",1249941840276537344,-0.0416666666666667,"Nashik, India",20.0112475,73.7902364,"16"
"151","Tue Apr 14 06:05:36 +0000 2020",1249941858668539904,0,"Jharkhand, India",23.4559809,85.2557301,"8"
"152","Tue Apr 14 06:05:38 +0000 2020",1249941865853366272,-0.12,"Haveli, India",18.51051985,74.0609353177903,"12"
"153","Tue Apr 14 06:05:48 +0000 2020",1249941907725115392,-0.5,"Rajasthan, India",26.8105777,73.7684549,"8"
"154","Tue Apr 14 06:06:07 +0000 2020",1249941988184485888,-0.388888888888889,"Dighwara, India",25.74679135,84.9953664661147,"12"
"155","Tue Apr 14 06:06:09 +0000 2020",1249941997571305472,0.5,"Chhattisgarh, India",21.6637359,81.8406351,"8"
"156","Tue Apr 14 06:06:32 +0000 2020",1249942094774439936,-0.557142857142857,"Daskroi, India",22.95840725,72.7185242951541,"12"
"157","Tue Apr 14 06:06:37 +0000 2020",1249942116085542912,0.15,"Trivandrum, India",8.57697055,77.0501246373072,"10"
"158","Tue Apr 14 06:06:46 +0000 2020",1249942152009797632,0.5,"India",22.3511148,78.6677428,"4"
"159","Tue Apr 14 06:06:48 +0000 2020",1249942161182752768,-0.1,"India",22.3511148,78.6677428,"4"
"160","Tue Apr 14 06:07:12 +0000 2020",1249942262726791168,0.334090909090909,"Hyderabad, India",17.38878595,78.4610647345315,"10"
"161","Tue Apr 14 06:07:22 +0000 2020",1249942302409125888,0,"Gwalior, India",26.2037247,78.1573628,"16"
"162","Tue Apr 14 06:08:16 +0000 2020",1249942531070017536,0,"Karnataka, India",14.5203896,75.7223521,"8"
"163","Tue Apr 14 06:08:31 +0000 2020",1249942591426179072,0,"sirsa, India",29.583333,75.083333,"12"
"164","Tue Apr 14 06:08:50 +0000 2020",1249942673596616704,0,"Maharashtra, India",18.9068356,75.6741579,"8"
"165","Tue Apr 14 06:08:55 +0000 2020",1249942692982743040,-0.125,"India",22.3511148,78.6677428,"4"
"166","Tue Apr 14 06:09:10 +0000 2020",1249942756249624576,0,"Hingana, India",21.401001,79.7079572,"16"
"167","Tue Apr 14 06:09:27 +0000 2020",1249942826034409472,0.8,"Mumbai, India",19.0759899,72.8773928,"16"
"168","Tue Apr 14 06:10:05 +0000 2020",1249942984956633088,-0.0277777777777778,"Ghaziabad, India",28.711241,77.4445372,"10"
"169","Tue Apr 14 06:10:25 +0000 2020",1249943069899669504,0.114285714285714,"Rajasthan, India",26.8105777,73.7684549,"8"
"170","Tue Apr 14 06:10:58 +0000 2020",1249943207229542400,0,"Jodhpur, India",26.2967719,73.0351433,"16"
"171","Tue Apr 14 06:11:32 +0000 2020",1249943353434783744,0.0333333333333333,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"172","Tue Apr 14 06:11:40 +0000 2020",1249943383272873984,0.6,"Lucknow, India",26.8381,80.9346001,"16"
"173","Tue Apr 14 06:11:53 +0000 2020",1249943439648555008,-0.211111111111111,"Mumbai, India",19.0759899,72.8773928,"16"
"174","Tue Apr 14 06:11:57 +0000 2020",1249943458279608320,0.45,"Rajendra Nagar, India",25.6030053,85.1623397,"30"
"175","Tue Apr 14 06:12:46 +0000 2020",1249943661544198144,0.00833333333333333,"Kolkata, India",22.5414185,88.3576912438887,"12"
"176","Tue Apr 14 06:13:03 +0000 2020",1249943735258894336,0.14,"Uttar Pradesh, India",27.1303344,80.859666,"8"
"177","Tue Apr 14 06:13:21 +0000 2020",1249943807790968832,0,"Karnataka, India",14.5203896,75.7223521,"8"
"178","Tue Apr 14 06:13:46 +0000 2020",1249943912522764288,0.5,"Gwalior, India",26.2037247,78.1573628,"16"
"179","Tue Apr 14 06:14:23 +0000 2020",1249944068722958336,0,"Mahidpur, India",23.56010055,75.6873069328624,"12"
"180","Tue Apr 14 06:14:25 +0000 2020",1249944077514104832,-0.4,"New Delhi, India",28.6138954,77.2090057,"10"
"181","Tue Apr 14 06:14:34 +0000 2020",1249944113815777280,0.225,"Gwalior, India",26.2037247,78.1573628,"16"
"182","Tue Apr 14 06:14:39 +0000 2020",1249944135852687360,0,"Chhattisgarh, India",21.6637359,81.8406351,"8"
"183","Tue Apr 14 06:14:51 +0000 2020",1249944184372387840,0,"Rajasthan, India",26.8105777,73.7684549,"8"
"184","Tue Apr 14 06:15:00 +0000 2020",1249944225883406336,0.35,"Karnataka, India",14.5203896,75.7223521,"8"
"185","Tue Apr 14 06:16:14 +0000 2020",1249944535209103360,-0.3,"Rajasthan, India",26.8105777,73.7684549,"8"
"186","Tue Apr 14 06:16:30 +0000 2020",1249944602519285760,0.05,"Haveli, India",18.51051985,74.0609353177903,"12"
"187","Tue Apr 14 06:16:49 +0000 2020",1249944681212862464,0.583333333333333,"Amritsar, India",31.6343083,74.8736788,"16"
"188","Tue Apr 14 06:17:40 +0000 2020",1249944896577744896,-0.25,"Hanumangarh, India",29.36720015,74.298363650659,"10"
"189","Tue Apr 14 06:17:53 +0000 2020",1249944949925134336,-0.0666666666666667,"New Delhi, India",28.6138954,77.2090057,"10"
"190","Tue Apr 14 06:18:22 +0000 2020",1249945073132789760,-0.4,"Badlapur",25.89592445,82.4377162295761,"12"
"192","Tue Apr 14 06:18:33 +0000 2020",1249945117441622016,0.25,"Kota, India",25.1968256,76.0008933088555,"10"
"193","Tue Apr 14 06:19:45 +0000 2020",1249945418852524032,0.8,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"194","Tue Apr 14 06:19:54 +0000 2020",1249945457368772608,-0.4,"Uttar Pradesh, India",27.1303344,80.859666,"8"
"195","Tue Apr 14 06:20:45 +0000 2020",1249945672649867264,0,"Madurai North, India",9.96404015,78.1588706383,"12"
"196","Tue Apr 14 06:21:14 +0000 2020",1249945791403180032,0.35,"Ganpatipule, India",17.1466952,73.2697524,"19"
"197","Tue Apr 14 06:21:27 +0000 2020",1249945845514088448,0,"Agra, India",27.1752554,78.0098161,"16"
"198","Tue Apr 14 06:22:42 +0000 2020",1249946161936547840,-0.05,"Bidhan Nagar, India",22.5912601,88.3909641,"30"
"199","Tue Apr 14 06:23:32 +0000 2020",1249946371437682688,0.266666666666667,"Bilaspur, India",22.383333,82.133333,"12"
"200","Tue Apr 14 06:23:49 +0000 2020",1249946443986550784,0,"Greater Noida, India",28.4670734,77.5137649,"16"
"201","Tue Apr 14 06:23:56 +0000 2020",1249946470075121664,-0.4,"Thane, India",19.1943294,72.9701779,"16"
"202","Tue Apr 14 06:24:12 +0000 2020",1249946539708960768,0.8,"Gwalior, India",26.2037247,78.1573628,"16"
"203","Tue Apr 14 06:24:45 +0000 2020",1249946679358492672,-0.15,"Mumbai, India",19.0759899,72.8773928,"16"
"204","Tue Apr 14 06:24:59 +0000 2020",1249946736296067072,0.222916666666667,"Maharashtra, India",18.9068356,75.6741579,"8"
"205","Tue Apr 14 06:25:31 +0000 2020",1249946869414928384,0.08,"Ratlam, India",23.4805919,74.9177897123761,"10"
"206","Tue Apr 14 06:25:36 +0000 2020",1249946891653017600,0.220833333333333,"Bengaluru South, India",12.9791198,77.5912997,"16"
"207","Tue Apr 14 06:26:24 +0000 2020",1249947092686196736,0,"Mumbai, India",19.0759899,72.8773928,"16"
"208","Tue Apr 14 06:26:25 +0000 2020",1249947097320681472,0.2,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"209","Tue Apr 14 06:26:27 +0000 2020",1249947105705295872,-0.4,"Nagpur, India",21.1498134,79.0820556,"12"
"210","Tue Apr 14 06:27:08 +0000 2020",1249947276216164352,0.0333333333333333,"Durgapur, India",23.5350475,87.3380425,"16"
"211","Tue Apr 14 06:27:23 +0000 2020",1249947341022359552,-0.0666666666666667,"Nagpur, India",21.1498134,79.0820556,"12"
"212","Tue Apr 14 06:27:29 +0000 2020",1249947365546414080,0.2,"Rajendra Nagar, India",25.6030053,85.1623397,"30"
"213","Tue Apr 14 06:28:22 +0000 2020",1249947587618189312,-0.0357142857142857,"Jodhpur, India",26.2967719,73.0351433,"16"
"214","Tue Apr 14 06:28:40 +0000 2020",1249947661769162752,0.2,"Bengaluru, India",12.9791198,77.5912997,"16"
"215","Tue Apr 14 06:28:44 +0000 2020",1249947678999379968,0,"Lucknow, India",26.8381,80.9346001,"16"
"216","Tue Apr 14 06:29:08 +0000 2020",1249947780497289216,0.625,"Gurgaon, India",28.42826235,77.0027001465775,"12"
"217","Tue Apr 14 06:29:20 +0000 2020",1249947831785238528,-0.55,"Kerala, India",10.3528744,76.5120396,"8"
"218","Tue Apr 14 06:29:40 +0000 2020",1249947915155537920,0,"Dohrighat, India",26.273727,83.5098005,"18"
"219","Tue Apr 14 06:30:31 +0000 2020",1.249948127274e+18,0.095,"Mumbai, India",19.0759899,72.8773928,"16"
"220","Tue Apr 14 06:31:43 +0000 2020",1249948432178925568,0.377777777777778,"Chandigarh, India",30.7334421,76.7797143,"16"
"221","Tue Apr 14 06:32:11 +0000 2020",1249948549707489280,-0.0357142857142857,"Jodhpur, India",26.2967719,73.0351433,"16"
